term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
diskutieren,43,0.0114,0.0001,0.0037,0.0001,0.0002,0.0061,0.0003,0.0003,0.0286,0.0003
prüfen,40,0.0002,0.0001,0.0105,0.0063,0.0002,0.0001,0.0003,0.0003,0.0166,0.0116
historisch,39,0.0001,0.0021,0.0001,0.0002,0.0002,0.0458,0.0003,0.0003,0.0002,0.0003
mobbing,39,0.0181,0.0059,0.0001,0.0048,0.0002,0.0001,0.0004,0.019,0.0002,0.0002
konflikt,38,0.0117,0.0007,0.0004,0.0001,0.0053,0.0001,0.0135,0.0206,0.0002,0.0104
reflektieren,37,0.0001,0.0001,0.0001,0.0001,0.0415,0.0001,0.0003,0.0003,0.0002,0.013
geschichte,36,0.0001,0.0001,0.0001,0.0149,0.0002,0.0006,0.0469,0.0004,0.0148,0.0002
kultur,36,0.0078,0.0001,0.0069,0.0002,0.0002,0.0244,0.0004,0.0003,0.0002,0.0002
verschieden,35,0.0085,0.0005,0.0001,0.0001,0.014,0.0062,0.0127,0.0003,0.0002,0.0003
diskriminierung,34,0.019,0.0001,0.0025,0.0001,0.0024,0.0105,0.0003,0.0003,0.0002,0.0003
leben,34,0.0001,0.0021,0.0001,0.0001,0.0103,0.0023,0.0004,0.0265,0.0032,0.0137
zusammenhang,33,0.0002,0.0001,0.0099,0.0001,0.0013,0.0095,0.0003,0.0003,0.0003,0.0133
wert,32,0.001,0.0001,0.0001,0.0005,0.0069,0.0001,0.0003,0.03,0.0155,0.0005
zusammenleben,32,0.0142,0.0109,0.0044,0.0002,0.0002,0.0001,0.0003,0.0003,0.0002,0.0055
handeln,31,0.0001,0.0004,0.0161,0.0012,0.0002,0.0012,0.0003,0.0003,0.0217,0.0156
umgang,31,0.0001,0.003,0.0038,0.0216,0.0082,0.0093,0.0003,0.0003,0.0002,0.0002
beziehen,30,0.0192,0.0001,0.0001,0.0001,0.0002,0.0081,0.0003,0.0003,0.0002,0.0003
gewalt,30,0.0158,0.0051,0.0001,0.0001,0.0002,0.0002,0.0003,0.0125,0.0002,0.0003
kompetenz,30,0.0057,0.0001,0.0001,0.0003,0.0128,0.0039,0.0003,0.0003,0.0078,0.0055
bne,29,0.0001,0.0011,0.0178,0.0052,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
gesellschaftlich,29,0.0001,0.0234,0.0017,0.0126,0.0002,0.0002,0.0029,0.0003,0.0002,0.0195
religion,29,0.0239,0.0001,0.0001,0.0061,0.002,0.0001,0.0025,0.0009,0.0002,0.0002
begründet,28,0.0001,0.0001,0.0001,0.0134,0.0002,0.0099,0.0003,0.0003,0.0064,0.0002
rolle,28,0.0001,0.0003,0.0121,0.0002,0.005,0.0001,0.0003,0.0191,0.0002,0.0002
typisch,28,0.0001,0.0191,0.0032,0.0001,0.0002,0.0152,0.0003,0.0003,0.0002,0.0002
begründen,26,0.0001,0.0002,0.0001,0.0002,0.0147,0.0058,0.015,0.0003,0.0002,0.0002
beurteilen,26,0.0001,0.0034,0.0021,0.0019,0.0115,0.0119,0.0011,0.0003,0.0002,0.0003
ethik,26,0.0001,0.0001,0.0001,0.0001,0.0068,0.001,0.0003,0.0251,0.0108,0.0003
gegenwart,26,0.0001,0.0001,0.0001,0.0001,0.0002,0.0236,0.0128,0.0004,0.0002,0.0002
herkunft,26,0.0227,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
möglich,26,0.0053,0.0017,0.0024,0.0001,0.0052,0.0018,0.0043,0.0003,0.0136,0.0002
wertvorstellung,26,0.012,0.0001,0.0001,0.0001,0.0002,0.0124,0.0003,0.0003,0.0002,0.0002
einstellung,25,0.0001,0.0034,0.0001,0.0001,0.0037,0.0126,0.0003,0.0003,0.0002,0.0055
erkennen,25,0.0003,0.0032,0.0001,0.0001,0.0198,0.0001,0.0146,0.0003,0.0034,0.0063
europa,25,0.0001,0.0001,0.0001,0.0337,0.0002,0.0003,0.0135,0.0003,0.0002,0.031
sexualität,25,0.0001,0.0001,0.0001,0.0001,0.0002,0.0194,0.0003,0.0111,0.0002,0.0002
abbau,24,0.0001,0.0094,0.0001,0.0226,0.0002,0.0001,0.0006,0.0003,0.0002,0.0007
imperialismus,24,0.0001,0.0001,0.0169,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
antisemitismus,22,0.0001,0.0031,0.0001,0.0158,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
bedeutung,22,0.0002,0.0007,0.0131,0.0134,0.005,0.0001,0.0003,0.0003,0.0002,0.0043
gefühl,22,0.0001,0.0001,0.0001,0.0002,0.0014,0.0001,0.0005,0.0003,0.031,0.0002
respekt,22,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003,0.0003,0.0296,0.0039
welt,22,0.0001,0.001,0.0178,0.0002,0.005,0.0002,0.0003,0.0003,0.0002,0.0152
hinterfragen,21,0.0001,0.0001,0.0001,0.0001,0.0002,0.0141,0.0003,0.0045,0.0002,0.0087
intoleranz,21,0.0182,0.0001,0.0001,0.0002,0.0002,0.0001,0.0003,0.0003,0.0002,0.0004
norm,21,0.0001,0.0001,0.0021,0.0002,0.0002,0.0001,0.0003,0.0237,0.0066,0.0046
denken,20,0.0001,0.0204,0.0001,0.0064,0.0037,0.0001,0.0003,0.0003,0.0002,0.0002
fremde,20,0.0001,0.0001,0.0004,0.0076,0.0043,0.0002,0.0003,0.0003,0.0121,0.0002
liebe,20,0.0001,0.0001,0.0001,0.0001,0.0002,0.0146,0.0003,0.0108,0.0002,0.0002
politisch,20,0.0001,0.0238,0.0041,0.0047,0.0042,0.0001,0.0003,0.0003,0.0002,0.0003
vergleich,20,0.0001,0.0001,0.0015,0.0002,0.0025,0.0039,0.0003,0.0003,0.018,0.0002
weltkrieg,20,0.0001,0.0001,0.0294,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
stereotype,19,0.0176,0.0001,0.0002,0.0006,0.0003,0.0001,0.0003,0.0003,0.0002,0.0038
erörtern,18,0.0001,0.0048,0.0001,0.0002,0.0002,0.0002,0.0094,0.0003,0.0121,0.0002
gruppe,18,0.0001,0.0252,0.0001,0.0001,0.0002,0.0018,0.0003,0.0003,0.0002,0.0002
hinblick,18,0.0001,0.0301,0.0022,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
inhalt,18,0.0054,0.0001,0.0047,0.0038,0.0002,0.0002,0.0003,0.0003,0.0002,0.0279
migration,18,0.0158,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
bewusst,17,0.0002,0.0001,0.0001,0.0025,0.0136,0.0001,0.0003,0.0003,0.0002,0.0105
auseinandersetzung,16,0.0002,0.0001,0.0001,0.0066,0.0036,0.0002,0.0003,0.0003,0.0002,0.0297
aussehen,16,0.014,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
eigenschaft,16,0.0001,0.0001,0.0001,0.0002,0.0002,0.005,0.0003,0.0003,0.0163,0.0003
fremd,16,0.0001,0.0001,0.0001,0.0001,0.0152,0.0002,0.0009,0.0003,0.0035,0.0002
kulturell,16,0.0001,0.0001,0.0006,0.0046,0.0002,0.007,0.0009,0.0044,0.0002,0.0151
lebensalter,16,0.014,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
lernen,16,0.0003,0.0001,0.0001,0.0141,0.0002,0.0001,0.0003,0.0003,0.0002,0.0019
unkenntnis,16,0.0141,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
untersuchen,16,0.0001,0.0001,0.0001,0.0001,0.0002,0.0056,0.009,0.0006,0.0002,0.0166
vorstellung,16,0.0008,0.0001,0.0001,0.0001,0.0002,0.0049,0.0003,0.0003,0.0002,0.0173
deutschland,15,0.0001,0.0001,0.0034,0.0005,0.0002,0.0002,0.0208,0.0003,0.0063,0.0002
deutungsmuster,15,0.0001,0.0001,0.0001,0.0001,0.0031,0.0125,0.0003,0.0003,0.0002,0.0004
hilfe,15,0.0001,0.0001,0.0001,0.0001,0.0002,0.007,0.0171,0.0005,0.0002,0.0002
interkulturell,15,0.0062,0.0001,0.0001,0.0151,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
moralisch,15,0.0023,0.0001,0.0001,0.0002,0.0002,0.0001,0.0003,0.0003,0.0149,0.0044
nennen,15,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0224,0.0002
thema,15,0.0001,0.0001,0.0001,0.0072,0.0034,0.0088,0.0006,0.0003,0.0002,0.019
werteorientierung,15,0.0001,0.0001,0.0001,0.0141,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
ideologisch,14,0.0001,0.0215,0.0036,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
minderheit,14,0.0001,0.004,0.0001,0.0175,0.0002,0.0002,0.0003,0.0003,0.0054,0.0002
religiös,14,0.0001,0.0001,0.0001,0.0007,0.0034,0.0002,0.0304,0.0004,0.0002,0.0004
rollenspiel,14,0.0001,0.0001,0.0006,0.0023,0.0002,0.0008,0.0003,0.0003,0.0153,0.0002
sucht,14,0.0001,0.0001,0.0163,0.0001,0.0047,0.0001,0.0003,0.0107,0.0002,0.0002
vergleichen,14,0.0002,0.0001,0.0001,0.0002,0.0003,0.0002,0.0003,0.0025,0.0191,0.0002
veränderung,14,0.0001,0.0193,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0038
wahrheit,14,0.0001,0.0001,0.0001,0.0001,0.0002,0.0051,0.0003,0.0003,0.0002,0.0152
grundrecht,13,0.0001,0.0001,0.0237,0.0048,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
kennen,13,0.0001,0.0001,0.0001,0.016,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
rassismus,13,0.0001,0.0193,0.0023,0.0016,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
sexuell,13,0.0001,0.0001,0.0001,0.0001,0.0002,0.0164,0.0003,0.0003,0.0002,0.0002
theorie,13,0.0001,0.0198,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0003
wertmaßstäbe,13,0.0001,0.0001,0.0001,0.0001,0.0002,0.0131,0.0003,0.0003,0.0002,0.0002
entwicklung,12,0.0001,0.0018,0.0001,0.0059,0.0013,0.0001,0.0005,0.0003,0.0002,0.0158
ethisch,12,0.0002,0.0001,0.0001,0.0001,0.0133,0.0001,0.0003,0.0003,0.0002,0.0002
freiheit,12,0.0001,0.0001,0.0003,0.0001,0.0058,0.0001,0.0003,0.0144,0.0002,0.0002
geschichtsunterricht,12,0.0001,0.0001,0.0001,0.0001,0.0002,0.0121,0.0003,0.0003,0.0002,0.0002
haltungen,12,0.0001,0.0001,0.0001,0.0001,0.0002,0.0121,0.0003,0.0003,0.0002,0.0002
jude,12,0.0001,0.0001,0.0001,0.019,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
klassenstuf,12,0.0001,0.0001,0.0001,0.0001,0.0112,0.0001,0.0003,0.0003,0.0002,0.0036
medial,12,0.0001,0.0068,0.0196,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
regel,12,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0003,0.0327,0.0002,0.0003
weltanschauung,12,0.0087,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0128,0.0002,0.0002
bedürfnis,11,0.0001,0.0001,0.0001,0.0001,0.0112,0.0001,0.0003,0.0003,0.0002,0.0019
benennen,11,0.0001,0.0001,0.0001,0.0001,0.0173,0.0001,0.0003,0.0071,0.0002,0.0002
bild,11,0.0001,0.0001,0.0221,0.0009,0.0003,0.0004,0.0003,0.0003,0.0002,0.0002
effekt,11,0.0001,0.0001,0.0002,0.0001,0.0123,0.0001,0.0003,0.0003,0.0002,0.0002
fach,11,0.0001,0.0001,0.0001,0.0193,0.0002,0.0002,0.0003,0.0003,0.0002,0.0046
gegenseitig,11,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0136,0.0035
identität,11,0.0001,0.0001,0.0001,0.0121,0.0013,0.0002,0.0003,0.0066,0.0002,0.0038
interreligiösen,11,0.0001,0.0001,0.0001,0.0179,0.0002,0.0002,0.0003,0.0003,0.0003,0.0002
orientierungskompetenz,11,0.0001,0.0001,0.0001,0.0002,0.0002,0.0184,0.0003,0.0003,0.0002,0.0003
wirtschaftlich,11,0.0001,0.0215,0.0001,0.0001,0.0002,0.0001,0.0125,0.0003,0.0002,0.0002
ermitteln,10,0.0001,0.0239,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
kompetenzerwartunge,10,0.0001,0.0001,0.0001,0.0001,0.0144,0.0005,0.0003,0.0003,0.0002,0.0078
nationalsozialismus,10,0.0001,0.0001,0.0224,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
schuljahrgänge,10,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0211,0.0002,0.0002
wissenschaftlich,10,0.0001,0.0183,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0003
abhängigkeit,9,0.0001,0.0002,0.0162,0.0001,0.0047,0.0001,0.0003,0.0003,0.0002,0.0002
demokratie,9,0.0001,0.0001,0.0236,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0019
dialog,9,0.0001,0.0001,0.0001,0.0151,0.0002,0.0001,0.0003,0.0003,0.0002,0.0019
selbstständig,9,0.0001,0.0025,0.0001,0.0002,0.0002,0.0118,0.0003,0.0003,0.0002,0.0002
analysekompetenz,8,0.0001,0.0003,0.0182,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
anspruch,8,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0137
biologismus,8,0.0001,0.0191,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
chauvinismen,8,0.0001,0.0191,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
ethnozentrismen,8,0.0001,0.0191,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
glück,8,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0139,0.0002,0.0027
motiv,8,0.0001,0.0001,0.0001,0.0001,0.0002,0.0011,0.0172,0.0003,0.0002,0.0049
orientierung,8,0.0003,0.0001,0.0001,0.0019,0.0002,0.0037,0.0003,0.0085,0.0002,0.0168
prävention,8,0.0001,0.0001,0.0001,0.0057,0.0002,0.0002,0.0003,0.0128,0.0002,0.0002
sozialpsychologisch,8,0.0001,0.0034,0.0001,0.0001,0.0002,0.0001,0.0194,0.0003,0.0002,0.0002
versatzstück,8,0.0001,0.0191,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
wissenschaft,8,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0147,0.0029,0.0002,0.0002
antijudaismus,7,0.0001,0.0001,0.0001,0.0012,0.0002,0.0001,0.0289,0.0003,0.0002,0.0002
beeinflussung,7,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.015,0.0003,0.0002,0.0002
freundschaft,7,0.0001,0.0001,0.0009,0.0001,0.0002,0.0001,0.0003,0.0124,0.0002,0.0002
modell,7,0.0001,0.0167,0.0001,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0002
golden,6,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0127,0.0002,0.0002
krise,6,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0206,0.0002,0.0002
pzinformation,6,0.0004,0.0001,0.0001,0.0002,0.0002,0.0001,0.0203,0.0003,0.0002,0.0002
rechtlich,5,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0143,0.0003,0.0002,0.0039
vielfältig,5,0.0001,0.0001,0.0001,0.0001,0.0012,0.0003,0.0125,0.0003,0.0002,0.0162
