term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
freiheit,81,0.0001,0.0044,0.0003,0.0067,0.0,0.0001,0.0001,0.0011,0.0001,0.0019,0.0001,0.0098,0.004,0.0001,0.0332,0.0115,0.0002,0.0001,0.0179,0.0001
gesellschaft,81,0.0086,0.0139,0.0003,0.0001,0.0133,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0189,0.0001,0.0085,0.0002,0.0001,0.0035,0.0001
wert,81,0.0001,0.0159,0.0003,0.0037,0.0,0.0,0.0001,0.0011,0.0001,0.0002,0.0001,0.0001,0.0167,0.0162,0.0001,0.0,0.0002,0.0001,0.0089,0.0001
sinn,77,0.0001,0.0163,0.0003,0.0001,0.0001,0.0,0.0034,0.0011,0.0001,0.0026,0.0001,0.0001,0.0011,0.0001,0.0001,0.0022,0.0002,0.0001,0.0147,0.0001
ethisch,76,0.0001,0.0,0.0003,0.0001,0.0029,0.0235,0.0109,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0009,0.0075,0.0,0.0077,0.0001,0.0166,0.0001
selbstverwirklichung,74,0.0049,0.0049,0.0003,0.0001,0.0136,0.0108,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0044,0.0002,0.0001,0.0023,0.0001
wahrnehmen,73,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0102,0.0001,0.0001,0.0479,0.0001,0.0,0.0126,0.0001,0.0023,0.0001
handeln,73,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.026,0.0011,0.0001,0.0247,0.0081,0.0001,0.0001,0.0,0.0048,0.0043,0.0002,0.0001,0.0123,0.0001
menschlich,70,0.0001,0.0151,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0003,0.0001,0.002,0.0001,0.0046,0.0002,0.0001,0.0133,0.0038
welt,70,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0067,0.0278,0.0001,0.0,0.0002,0.0001,0.0138,0.0001
zusammenhang,70,0.0001,0.0155,0.0003,0.0001,0.0024,0.0,0.0001,0.0011,0.0001,0.0001,0.0054,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0123,0.0001
handlung,68,0.0001,0.0,0.0003,0.0001,0.0,0.0312,0.0001,0.0011,0.0001,0.0141,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0149,0.0001,0.0,0.0001
bedeutung,67,0.0001,0.0058,0.0003,0.0001,0.0028,0.0,0.0001,0.0011,0.0001,0.0001,0.0002,0.0001,0.0001,0.0029,0.0001,0.0062,0.0002,0.0001,0.0186,0.0001
unglück,67,0.0001,0.0098,0.0004,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0918,0.0001,0.0001,0.0001,0.0001,0.0,0.0002,0.0001,0.0,0.0001
ding,66,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0045,0.0,0.0001,0.0406,0.0002,0.0142,0.0,0.0001
thema,65,0.0098,0.0025,0.0003,0.0001,0.0027,0.0,0.0434,0.0011,0.0001,0.0023,0.0122,0.0001,0.0001,0.0,0.0001,0.0145,0.0002,0.011,0.0002,0.0001
gelingend,65,0.0001,0.0269,0.0003,0.0001,0.0027,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0002,0.0001,0.0048,0.0001
religion,63,0.0001,0.0,0.0003,0.0093,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0399,0.0001,0.0001,0.0002,0.0028,0.0024,0.0001
situation,63,0.0074,0.0,0.0003,0.0001,0.0,0.034,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0031,0.0002,0.0001,0.0,0.0001
form,62,0.0001,0.0031,0.0003,0.0001,0.0142,0.0,0.0001,0.0011,0.0001,0.0001,0.0075,0.0036,0.0001,0.0083,0.0001,0.0,0.0002,0.0001,0.0048,0.0001
positiv,61,0.0592,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
etc,61,0.0001,0.0007,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0071,0.0001,0.0038,0.0001,0.0001,0.0,0.0391,0.0205,0.0002,0.0099,0.0011,0.0001
bedürfnis,60,0.0001,0.0,0.0003,0.0001,0.0,0.009,0.0001,0.0011,0.0001,0.0001,0.0106,0.0001,0.0025,0.0001,0.0001,0.0039,0.1015,0.0035,0.0002,0.0001
werbung,58,0.0001,0.0005,0.0003,0.0198,0.006,0.0,0.0001,0.0011,0.0001,0.0022,0.0001,0.0001,0.0001,0.0,0.0001,0.0221,0.0002,0.0001,0.0,0.0001
inhalt,57,0.0001,0.0121,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0293,0.0001,0.0001,0.0055,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
natur,55,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0083,0.0001,0.0001,0.0001,0.0138,0.0001,0.0,0.0002,0.0001,0.0118,0.0001
definieren,53,0.0201,0.0,0.0003,0.0001,0.0001,0.022,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
weg,52,0.0001,0.0,0.0003,0.0001,0.0114,0.0109,0.0001,0.0011,0.0001,0.004,0.0081,0.0001,0.0001,0.0,0.0001,0.0002,0.0494,0.0001,0.0,0.0001
lust,51,0.0001,0.0103,0.0004,0.0001,0.0,0.0,0.0001,0.0011,0.0418,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0336,0.0,0.0001
prüfen,51,0.0001,0.0004,0.0003,0.0001,0.0,0.0177,0.0001,0.0011,0.0404,0.0001,0.0001,0.0001,0.0001,0.001,0.0001,0.0157,0.0002,0.0001,0.0,0.0001
denken,51,0.0001,0.0048,0.0003,0.0003,0.0,0.0194,0.0001,0.0011,0.0004,0.0001,0.0001,0.0001,0.0001,0.0,0.0224,0.0,0.0002,0.0001,0.0,0.0001
erfolg,51,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0136,0.0001,0.0001,0.0012,0.0,0.0001,0.0025,0.0002,0.0001,0.0,0.0728
regel,50,0.0001,0.011,0.0003,0.0001,0.0,0.0065,0.0001,0.0011,0.0001,0.0024,0.0001,0.0001,0.0221,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
weltanschauung,50,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0042,0.0001,0.0001,0.0001,0.0371,0.0001,0.0,0.0002,0.0001,0.0,0.0001
text,49,0.0001,0.0,0.0003,0.0001,0.001,0.0124,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0066,0.0066,0.0093,0.0002,0.0001,0.0,0.0001
kriterium,49,0.0001,0.0,0.0003,0.0001,0.0,0.0016,0.0001,0.0011,0.0043,0.025,0.0001,0.0001,0.0001,0.0,0.0001,0.0077,0.0002,0.0001,0.003,0.0001
persönlich,48,0.0001,0.0,0.0003,0.0145,0.0016,0.0,0.0001,0.0011,0.0001,0.0211,0.0001,0.0001,0.0001,0.0,0.0001,0.0019,0.0002,0.0001,0.0051,0.0001
brauchen,48,0.0001,0.0,0.0003,0.0001,0.0043,0.0,0.0001,0.0011,0.0001,0.0001,0.0235,0.0001,0.0001,0.0,0.0001,0.0154,0.0108,0.0001,0.0,0.0001
gerechtigkeit,48,0.0001,0.0001,0.0003,0.0065,0.0,0.0,0.0001,0.0011,0.0076,0.0001,0.0001,0.0001,0.0001,0.003,0.0049,0.0,0.0002,0.0001,0.0181,0.0001
argumentieren,47,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0378,0.0001,0.0,0.0002,0.0001,0.0,0.0001
glücksbegriff,47,0.0406,0.0,0.0003,0.0001,0.0,0.0003,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
wunsch,47,0.0001,0.0,0.0003,0.0001,0.0,0.002,0.0001,0.0011,0.0001,0.0001,0.0078,0.0001,0.0067,0.0001,0.0001,0.0023,0.089,0.0001,0.0013,0.0001
lebensgestaltung,47,0.0001,0.0025,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0183,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0002,0.0001,0.0099,0.0001
untersuchen,46,0.0001,0.0025,0.0003,0.0281,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0056,0.0002,0.0001,0.0055,0.0001
antike,45,0.0001,0.0038,0.0003,0.0001,0.0273,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0038,0.0001,0.0,0.0111,0.0,0.0002,0.0001,0.0,0.0001
zusammenleben,45,0.0001,0.0044,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0072,0.0045,0.0113,0.0,0.0002,0.0001,0.0142,0.0001
interpretieren,45,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0057,0.0291,0.0001,0.0,0.0002,0.0001,0.0014,0.0001
diskussion,44,0.0001,0.0,0.0003,0.0001,0.0,0.0074,0.0001,0.0011,0.0001,0.0001,0.0075,0.0001,0.0067,0.0,0.0001,0.0272,0.0002,0.0001,0.0,0.0001
umwelt,44,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0122,0.0001,0.0001,0.0001,0.0218,0.0001,0.0,0.0002,0.0001,0.0021,0.0001
möglichkeit,43,0.0001,0.0007,0.0003,0.0001,0.0053,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0134,0.0002,0.0001,0.0056,0.0048
entwickeln,43,0.0001,0.0034,0.0003,0.0001,0.0,0.0191,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0002,0.0,0.0001,0.0,0.0002,0.0001,0.0013,0.0175
umgang,43,0.0001,0.0049,0.0003,0.0017,0.0,0.0,0.0001,0.0011,0.0001,0.008,0.0001,0.019,0.0003,0.0,0.0001,0.0,0.0002,0.0001,0.0034,0.0243
unterschiedlich,43,0.0001,0.004,0.0003,0.0169,0.0,0.0,0.0001,0.0011,0.0001,0.0116,0.0001,0.0036,0.0001,0.0032,0.012,0.0,0.0002,0.0001,0.0004,0.0034
materiell,40,0.0001,0.0,0.0003,0.0415,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0086,0.0073,0.0001,0.0001,0.0,0.0002,0.0057,0.0,0.0001
denkanstöße,40,0.0001,0.0,0.0003,0.0001,0.0243,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0141,0.0001,0.0,0.0001
selbstbestimmt,40,0.0001,0.0063,0.0003,0.0001,0.0,0.0039,0.0001,0.0011,0.0001,0.0001,0.0043,0.0001,0.0001,0.0,0.0094,0.0,0.0178,0.0001,0.006,0.0001
freizeit,40,0.0001,0.0001,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0185,0.0127,0.0001,0.0001,0.0,0.0001,0.009,0.0165,0.0001,0.0,0.0046
zukunft,40,0.0001,0.0029,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0171,0.0001,0.0001,0.0001,0.0,0.0001,0.0025,0.0002,0.0001,0.0046,0.0046
inhaltsbezogen,40,0.0061,0.0,0.0003,0.0001,0.0,0.0131,0.0001,0.0011,0.0001,0.0021,0.0001,0.0001,0.0052,0.0,0.0001,0.0,0.0002,0.0001,0.0017,0.0001
zufall,39,0.0253,0.0015,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0015,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0022,0.0001
allgemein,38,0.0206,0.0001,0.0003,0.0001,0.0,0.0,0.0133,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0082,0.0032,0.0002,0.0001,0.0083,0.0001
argument,38,0.0001,0.0,0.0003,0.0001,0.0,0.0233,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
scheinen,38,0.0001,0.0,0.0003,0.0001,0.0194,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0046,0.0001
liebe,38,0.0001,0.0053,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0157,0.0001,0.0001,0.0043,0.0002,0.0001,0.0023,0.0001
philosophie,37,0.0001,0.0002,0.0003,0.0001,0.0221,0.0,0.0001,0.0011,0.007,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0,0.0001
verhältnis,37,0.0001,0.0,0.0003,0.0001,0.0079,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0063,0.0,0.0248,0.0,0.0002,0.0001,0.0034,0.0001
methodischdidaktisch,36,0.0061,0.0,0.0003,0.0001,0.0,0.0126,0.0001,0.0011,0.0001,0.0021,0.0001,0.0001,0.0042,0.0,0.0001,0.0,0.0002,0.0001,0.0008,0.0001
wahrnehmung,36,0.0001,0.0034,0.0003,0.0016,0.0,0.02,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0016,0.0001,0.0,0.0002,0.0001,0.0,0.0001
grundlegend,36,0.0001,0.0056,0.0003,0.0001,0.0,0.0053,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0311,0.0,0.0002,0.0001,0.0005,0.0001
hineinversetzen,36,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0287,0.0001,0.0,0.0002,0.0001,0.0,0.0001
identität,36,0.0001,0.0041,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0173,0.0083,0.0001,0.0001,0.0,0.0002,0.0001,0.004,0.0001
perspektive,34,0.0001,0.0,0.0003,0.0001,0.0284,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0003,0.0001,0.0002,0.0001,0.0,0.0001
geschichte,34,0.0001,0.0045,0.0003,0.0001,0.0037,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0142,0.0001,0.0,0.0002,0.0001,0.0,0.0001
zustand,34,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0046,0.0001,0.0586,0.0001,0.0001,0.0,0.0001,0.0,0.0093,0.0001,0.0,0.0001
schuljahrgang,33,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0202,0.0001,0.0001,0.0149,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
entwicklung,33,0.0001,0.0001,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0026,0.0001,0.0001,0.0001,0.0073,0.0001,0.0,0.0175,0.0001,0.0066,0.0001
führen,32,0.0181,0.0033,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.005,0.0001,0.0001,0.0001,0.0,0.0001,0.0142,0.0002,0.0001,0.0,0.0001
aristoteles,31,0.0001,0.0017,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0398,0.0001,0.0001,0.0151,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
relevanz,31,0.0001,0.0,0.0003,0.0001,0.0,0.0189,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
problem,30,0.0001,0.0011,0.0003,0.0001,0.0,0.0039,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0072,0.0001,0.0,0.0539,0.0001,0.0015,0.0001
dauerhaft,29,0.0253,0.0,0.0003,0.0001,0.0,0.0002,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
gemeinschaft,29,0.0001,0.0155,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0019,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.001,0.0001
wichtig,29,0.0001,0.0022,0.0003,0.0001,0.0036,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0136,0.0002,0.0001,0.0028,0.0001
kontext,29,0.0001,0.0,0.0003,0.0247,0.0,0.0069,0.0001,0.0011,0.0001,0.001,0.0001,0.0002,0.0001,0.0016,0.0001,0.0,0.0002,0.0001,0.0,0.0001
proximum,28,0.0239,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
differentia,28,0.0239,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
specifica,28,0.0239,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
genus,28,0.0239,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
konkretisierung,28,0.0186,0.0006,0.0003,0.0001,0.012,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0006,0.0,0.0002,0.0001,0.0,0.0001
kultur,28,0.0001,0.0,0.0003,0.0017,0.0,0.0,0.0001,0.0011,0.0001,0.0022,0.0001,0.0001,0.0083,0.0001,0.0001,0.0155,0.0002,0.0001,0.0012,0.0001
beitrag,27,0.0001,0.0036,0.0003,0.0001,0.0,0.0038,0.0001,0.0011,0.0076,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0207,0.0037,0.0013,0.0001
relevant,27,0.0001,0.0,0.0003,0.0001,0.0,0.015,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0093,0.0001,0.0,0.0001
differenzieren,27,0.0001,0.0023,0.0003,0.0064,0.0029,0.0058,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0173,0.0,0.0001
geld,27,0.0001,0.0109,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0328,0.0,0.0001
hedonismus,27,0.0001,0.0042,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0044,0.0001,0.0001,0.0065,0.0001,0.0,0.0257,0.0,0.0002,0.0001,0.0,0.0001
endlichkeit,26,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0398,0.0033,0.0001,0.0001,0.0,0.0002,0.0001,0.0,0.0001
vorbild,26,0.0001,0.0123,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0053,0.0001,0.0001,0.0088,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
wirklichkeit,26,0.0001,0.0019,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0115,0.0001,0.0001,0.0,0.0002,0.0001,0.0046,0.0001
armut,25,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0124,0.0001,0.0001,0.0,0.0002,0.0156,0.0,0.0091
toleranz,25,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0132,0.0102,0.0001,0.0,0.0002,0.0001,0.0,0.0001
unterscheidung,25,0.0001,0.0119,0.0003,0.0001,0.0007,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001
wohlstand,25,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0157,0.0001,0.0001,0.0,0.0002,0.0174,0.0,0.0001
kind,25,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0502,0.0083,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0269
darstellung,24,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.043,0.0,0.0002,0.0001,0.0,0.0068
frei,24,0.0001,0.0,0.0003,0.0001,0.003,0.0002,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0085,0.0,0.0001,0.0,0.0202,0.0001,0.0086,0.0001
freud,24,0.0216,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0138,0.0002,0.0001,0.0,0.0001
inhaltsbezogene,24,0.0186,0.0001,0.0003,0.0001,0.0105,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0007,0.0,0.0002,0.0001,0.0,0.0001
konflikt,24,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0265,0.0045,0.0001,0.0,0.0002,0.0001,0.0,0.0001
absicht,23,0.03,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
reflexionsbereich,23,0.0001,0.0,0.0003,0.0001,0.0077,0.0,0.0001,0.0011,0.0001,0.0001,0.0147,0.0001,0.0001,0.0,0.0001,0.0003,0.0002,0.0001,0.0,0.0001
eher,23,0.0001,0.0,0.001,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0541,0.0,0.0001
formulieren,23,0.0001,0.0,0.0003,0.0001,0.0,0.0138,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0003,0.0002,0.0001,0.0,0.0001
fremd,23,0.0001,0.0,0.0003,0.0001,0.0,0.0048,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0002,0.0,0.0001,0.0,0.0002,0.0001,0.0015,0.0266
kompetenzerwerb,23,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0167,0.0001,0.0001,0.0055,0.0,0.0001,0.0,0.0002,0.0001,0.0008,0.0001
misserfolg,22,0.0001,0.0,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0006,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0478
religiös,22,0.0001,0.0024,0.0003,0.0001,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0189,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0024,0.0001
scheinbar,22,0.0001,0.0,0.0003,0.0001,0.0198,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
tod,22,0.0001,0.0001,0.0003,0.0004,0.0,0.0,0.0001,0.0011,0.0001,0.0001,0.0001,0.0369,0.0001,0.0,0.0001,0.0,0.0002,0.0001,0.0,0.0001
