,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id,bertopic_topic
33999,", BNE Demokratiefähigkeit BTV Konfliktbewältigung und Interessenausgleich MB Kommunikation und Kooperation PG Mobbing und Gewalt Soziale Wahrnehmung und Gruppe Die Schülerinnen und Schüler befassen sich mit sozialen Wahrnehmungsprozessen, Einstellungen und Vorurteilen. Sie erkennen, wie menschliches Erleben und Verhalten durch Situation und Interaktion beeinflusst wird und setzen sich auf der Basis ihrer eigenen Erfahrungen damit auseinander. Die Schülerinnen und Schüler können soziale",Vorurteil,Vorurteilen,BaWü,Gemeinschaftsschule,Sek2,2016,"Psychologie, Gesundheit",33999,8
34000,Zusammenleben einsetzen sowie an zukunftsweisenden und nachhaltigen Entwicklungen mitwirken können. Bildung für Toleranz und Akzeptanz von Vielfalt BTV Im Fach Psychologie beschäftigen sich die Schülerinnen und Schüler mit Einstellungen und Vorurteilen sowie Möglichkeiten ihrer Veränderung. Sie reflektieren das Verhältnis von Norm und Abweichung und die Gefahr von Stigmatisierungen. Zudem befassen sich die Schülerinnen und Schüler mit Entwicklungsaufgaben und Identität. Damit leistet,Vorurteil,Vorurteilen,BaWü,Gemeinschaftsschule,Sek2,2016,"Psychologie, Gesundheit",34000,8
34001,"Theresienstadt Gedenken, Stolpersteine aktuelle Erscheinungsformen des Antisemitismus Werteorientierung Lernbereich : Der Mensch und seine Verantwortung für den Mitmenschen Ustd. Kennen der Entstehung von Vorurteilen und von Möglichkeiten zum Abbau von Vorurteilen Kein Mensch ist ohne Vorurteil. Jeder Mensch muss bereit sein, Vorurteile zu prüfen und gegebenenfalls zu korrigieren. Werteorientierung Unterscheidung der Begriffe Urteil und Vorurteil Urteil als subjektive, aber begründete Entscheidung",Vorurteil,Vorurteilen,Sachsen,Oberschule,,2019,"Ethik, Philo",34001,4
34002,"zusätzlich dazu bei, dass die Schülerinnen und Schüler mit einer Fülle diverser Wahrheits- und Wirklichkeitsvorstellungen konfrontiert werden. Nicht selten dominiert dabei eine verzerrte oder zumindest bruchstückhafte Informationsvermittlung, die zu Klischees, Vorurteilen und Diskriminierungen führen kann. Daraus ergibt sich die Notwendigkeit, den Schülerinnen und Schülern Wege zu einer eigenständigen und kritischen Sichtweise auf die unterschiedlichen Wahrheits- und Wirklichkeitskonzeptionen zu eröffnen. Auch für",Vorurteil,Vorurteilen,Niedersachsen,Realschule,,2018,"Ethik, Philo",34002,8
34003,"PZ-Information / Geschichte: Der Pogrom der Reichskristallnacht, Ablauf - Ursachen Folgen. Bausteine Der mittelalterliche Antijudaismus in Europa Die Schüler sollen - erkennen, dass sich im mittelalterlichen Antijudaismus vielfältige Motive und Vorurteile verbanden Entrechtung, Stigmatisierung, Ghettoisierung; Berufszwang und -verbot; Pogrom- und Vertreibungswellen - Jh. Judenfeindschaft in Deutschland von den Kreuzzügen bis zur Aufklärung, in: Geschichte betrifft uns rechtliche - religiöse wirtschaftliche sozialpsychologische",Vorurteil,Vorurteile,Rheinland-Pfalz,Gym,Sek2,1998,Sozialkunde,34003,0
34004,"Frauenquote in der Politik Zusammenleben mit Ausländern und Asylrecht Lernziele Inhaltsaspekte Die Schülerinnen und Schüler sollen - Probleme bei der Gestaltung des Zusammenlebens von Deutschen mit zugewanderten Minderheiten erörtern Fremdheit, Vorurteile, individuelles Verhalten Fremdenfeindlichkeit, Rechtsextremismus, Gewalt - Chancen und Risiken von Konzepten anhand der Kriterien des Notwendigen, Machbaren und Wünschenswerten beurteilen Bürgerrechte, Minderheitsrechte Ausländerrecht und Asylrecht, Einwanderungspolitik Assimilation, Integration multikulturelle Gesellschaft",Vorurteil,Vorurteile,Rheinland-Pfalz,Gym,Sek2,1998,Sozialkunde,34004,5
34005,"Mittelpunkt stehen Fragen wie Was macht mich unverwechselbar, aber auch Was unterscheidet mich von anderen und Wo haben wir Gemeinsamkeiten Vor diesem Hintergrund folgen im zweiten Schritt die Auseinandersetzung mit Vorurteilen und die Anbahnung von Toleranz Jg. . Sich in Kulturen und Religionen zu verorten, setzt jedoch nicht nur Wahrnehmungs- und Deutungsprozesse, sondern auch solide Wissensbestände voraus. Die Erarbeitung eines religiös-kulturellen",Vorurteil,Vorurteilen,Hessen,,Sek1,,"Ethik, Philo",34005,3
34006,"zentrale Kompetenz, um bewusst und begründet ihren Platz in der Gesellschaft einzunehmen. Die Sicherung der in diesem Standard entwickelten Kompetenz ist aber auch grundlegend für alle Mitglieder der Gesellschaft, um Vorurteilen und Intoleranz entgegenzuwirken. Eine gefestigte kulturelle Identität ist die Basis, um dem Fremden offen gegenüberzutreten und Anderssein zu akzeptieren. Somit schafft dieser Standard eine Voraussetzung für Verständigung im interkulturellen Dialog.",Vorurteil,Vorurteilen,Hessen,,Sek1,,"Ethik, Philo",34006,3
34007,"verorten. Überfachliche Kompetenzen: elbstwahrnehmung, Soziale Wahrnehmungsfähigkeit, Interkulturelle Verständigung Leitperspektiven: Individuum, Gesellschaft, Vergleichende Ideengeschichte Inhaltsfelder: Selbst und Welt Religionen, Weltbilder und Kulturen g. Inhaltliche Konkretisierung: Sich und andere wahrnehmen Umgang mit Vorurteilen, Toleranz Die abrahamitischen Religionen Interreligiosität und Interkulturalität Unsere Lernenden können ... die persönliche Lebenswelt beschreiben, Gemeinsamkeiten und Unterschiede in den Lebenswelten der Menschen erläutern, Inhaltsbezogene Kompetenzen: mpetenzaufbau Interkulturelle Kompetenz Orientierungsgrundlage",Vorurteil,Vorurteilen,Hessen,,Sek1,,"Ethik, Philo",34007,6
34008,"dokumentieren. Die Schülerinnen und Schüler wenden die Grundlegenden Begriffe Alter, Adoleszenz, Beeinträchtigung, Clique, Grund- und Menschenrechte, Idole/Vorbilder, Inklusion, Integration, Jugendarbeit, Manipulation, Peergroup, Prävention, Pubertät, Rehabilitation, Selbstkonzept, Selbststeuerung, soziokulturelles Milieu, Toleranz, Vorurteile und die rechtlichen Bestimmungen des Jugendschutzgesetzes u. a. , , und JSchG, des Grundgesetzes Art. - GG, der UN-Behindertenrechtskonvention u. a. Art. , der UN-Kinderrechtskonvention u. a. Art. , ,",Vorurteil,Vorurteile,Bayern,Realschule,,2023,"Ethik, Philo",34008,-1
34009,"Konkretisierung: Unsere Lernenden können ... ihre Sinneswahrnehmung reflektieren, Möglichkeiten und Grenzen der menschlichen Sinneswahrnehmung erläutern, auf der Basis ihres Wissens einen Sinnesparcours für andere Schüler gestalten, Ursachen und Folgen von Vorurteilen reflektieren, nhaltsbezogene Kompetenzen: Mit Medien verantwortungsvoll umgehen Vereinbarungen für die Gestaltung von Lernwegen: - Schüler-VZ und ICQ: Spuren im Cyberspace Chatten ohne Risiko - Kontakt zum Hessischen Landeskriminalamt einbarter Unterrichtsschwerpunkt",Vorurteil,Vorurteilen,Hessen,,Sek1,,"Ethik, Philo",34009,4
34010,"die Beurteilung politischer, wirtschaftlicher und militärischer Machtstrukturen und -konstellationen selbstständige Wiederholung bzw. Erarbeitung von Grundbegriffen Meinungsumfragen im Pw-Kurs sowie in Berlin und Brandenburg, die die Grundlage für die Identifizierung von Vorurteilen, Vorausurteilen, Urteilen zur EU-Wirtschaftspolitik bilden - geplant und durchgeführt in Gruppen vertieft reflektierte und diskursnahe Urteilsbildung, die besonders die interessengeleiteten Perspektiven der jeweiligen Staaten auf der politischen und wirtschaftlichen Betrachtungsebene",Vorurteil,Vorurteilen,Berlin,Gym,Sek2,,Sozialkunde,34010,5
34011,"berücksichtigt selbstständige, vertiefte und diskursnahe Urteilsbildung s.o. T : Europäische Identität Wahlbereich Inhalte Europa-Ideen aus historischer und aktueller Perspektive: Vordenker und Denker Sprachen und Kulturen in Europa Identität, Vorausurteile und Vorurteile Stereotype Minderheiten und Volksgruppen in Europa: Basken, Sinti und Roma, Sorben etc. Menschen- und Bürgerrechte in Europa Religionen in Europa: Christen, Juden, Moslems etc. Kompetenzerwerb im Themenfeld vergleichende Textquellenarbeit: Vertiefung",Vorurteil,Vorurteile,Berlin,Gym,Sek2,,Sozialkunde,34011,0
34012,"für den Umgang mit der komplexen globalisierten Gegenwart. Orientierungskompetenz beinhaltet im Detail: produktiven/pragmatischen/kenntnisreichen Umgang mit Begriffen, Daten, Ordnungskategorien der Geschichte, Alteritätserfahrung mittels Analyse historischer Sachverhalte, Dekonstruktion, Hinterfragen von Geschichtsdarstellungen, Deutungen, Vorurteilen, Mythen und Legenden, Kenntnis von Geschichtstheorien. Methodenkompetenz Da das Fach Geschichte ausschließlich über Medien vermittelt werden kann, kommt der Methodenkompetenz ein hoher Stellenwert zu, die auch eine historische Gattungskompetenz einschließt.",Vorurteil,Vorurteilen,Saarland,Gym,Sek2,2016,Geschichte,34012,4
34013,Zusammenleben einsetzen sowie an zukunftsweisenden und nachhaltigen Entwicklungen mitwirken können. Bildung für Toleranz und Akzeptanz von Vielfalt BTV Im Fach Psychologie beschäftigen sich die Schülerinnen und Schüler mit Einstellungen und Vorurteilen sowie Möglichkeiten ihrer Veränderung. Sie reflektieren das Verhältnis von Norm und Abweichung und die Gefahr von Stigmatisierungen. Zudem befassen sich die Schülerinnen und Schüler mit Entwicklungsaufgaben und Identität. Damit leistet,Vorurteil,Vorurteilen,BaWü,,Sek2,2016,"Psychologie, Gesundheit",34013,8
34014,"Breyer u. a.: Nachbarn seit tausend Jahren. Deutsche und Polen in Bildern und Dokumenten. Aufl. Mainz - die Versuche kennen, nach zu einer Normalisierung der deutsch-polnischen Beziehung zu gelangen Mentalitäten, Vorurteile, Klischees; Görlitzer Vertrag , Warschauer Vertrag , Bundesrepublik direkter Nachbar Polens Freundschaftsvertrag; EUREGIO Görlitz; Schüleraustausch, Städtepartnerschaften Himmler-Denkschrift, in: Weltgeschichte im Aufriss, Bd. /, Frankfurt a. M. Th. Schieder Bearb.: Die",Vorurteil,Vorurteile,Rheinland-Pfalz,Gym,Sek2,1998,Sozialkunde,34014,0
34015,"Religion Weltreligionen Die Schülerinnen und Schüler charakterisieren und vergleichen anhand eines Aspekts beispielhaft die fünf Weltreligionen Buddhismus, Christentum, Hinduismus, Islam, Judentum, beschreiben die Erscheinungsformen der Weltreligionen im Alltag, prüfen kritisch Vorurteile/falsches Vorwissen über Religionen, erläutern die Bedeutung ihres interreligiösen Wissens für ein friedliches Miteinander. mögliche Vergleichspunkte: Weltbild, Menschenbild, Feste und Riten, Wert- und Moralvorstellungen falls in / und/oder / nicht behandelt,",Vorurteil,Vorurteile,Saarland,Gym,9,2018,"Ethik, Philo",34015,6
34016,"Praxis Scharia die fünf Säulen des Islam Speisevorschriften Alkoholverbot Rolle der Frau Reflexions- und Diskursfähigkeit Sich positionieren zu Aspekten der Begegnung mit der islamischen Religion und Kultur Muslime in Deutschland Vorurteilen und Islamfeindlichkeit entgegentreten Gespräche mit Muslimen Verhältnis der monotheistischen Weltreligionen internationale Konflikte Fundamentalismus Internetrecherche Werteorientierung Bildung für nachhaltige Entwicklung g Sich positionieren zu Beispielen moderner Lebensgestaltung Orientierung an Idealen, sozialen",Vorurteil,Vorurteilen,Sachsen,Gym,,2019,"Ethik, Philo",34016,3
34017,"Beispiele für gängige Vorurteile und Klischees. Vorurteile und Klischees bezogen auf Aussehen, Geschlechterrollen, Lebensalter, Religionszugehörigkeit, soziale und ethnische Herkunft Klischees und Stereotype in den Medien erläutern Ursachen und Folgen von Vorurteilen. Unkenntnis, Desinteresse, Intoleranz, Unsicherheit, Schwarz-Weiß-Denken, Stärkung des Ich- und Wir-Gefühls, Aufbau von Feindbildern, Ausgrenzung, Diskriminierung, Konflikte, Gewalt diskutieren Möglichkeiten und Voraussetzungen eines toleranten Zusammenlebens. Minimalkonsens grundlegender Wertvorstellungen Informationen über andere",Vorurteil,Vorurteilen,Niedersachsen,Realschule,,2018,"Ethik, Philo",34017,1
34018,"des Antisemitismus Werteorientierung Lernbereich : Der Mensch und seine Verantwortung für den Mitmenschen Ustd. Kennen der Entstehung von Vorurteilen und von Möglichkeiten zum Abbau von Vorurteilen Kein Mensch ist ohne Vorurteil. Jeder Mensch muss bereit sein, Vorurteile zu prüfen und gegebenenfalls zu korrigieren. Werteorientierung Unterscheidung der Begriffe Urteil und Vorurteil Urteil als subjektive, aber begründete Entscheidung Vorurteile als Ergebnis begrenzter Wahrnehmung",Vorurteil,Vorurteil,Sachsen,Oberschule,,2019,"Ethik, Philo",34018,4
34019,"Perspektivenabhängigkeit von Wissen betont. n Empathie und interkulturelles Lernen zielen auf Verständnis und Offenheit, Kennenlernen von Hintergründen und Selbstdefinitionen von und gegenüber Menschen in und aus anderen Regionen und helfen, Vorurteile abzubauen. n Werteorientierung geht mit komplexen geographischen Fragestellungen und kontroversen Themen einher und zielt auf eine raumbezogene und werteorientierte Handlungs- und Gestaltungskompetenz als unterrichtsleitende Zielperspektive. n Wissenschaftsorientierung garantiert die sachliche",Vorurteil,Vorurteile,Rheinland-Pfalz,,Sek1,2021,Sozialkunde,34019,4
34020,", BNE Demokratiefähigkeit BTV Konfliktbewältigung und Interessenausgleich MB Kommunikation und Kooperation PG Mobbing und Gewalt Soziale Wahrnehmung und Gruppe Die Schülerinnen und Schüler befassen sich mit sozialen Wahrnehmungsprozessen, Einstellungen und Vorurteilen. Sie erkennen, wie menschliches Erleben und Verhalten durch Situation und Interaktion beeinflusst wird und setzen sich auf der Basis ihrer eigenen Erfahrungen damit auseinander. Die Schülerinnen und Schüler können soziale",Vorurteil,Vorurteilen,BaWü,,Sek2,2016,"Psychologie, Gesundheit",34020,8
34021,"Schüler können soziale Wahrnehmungsprozesse, auch anhand von Beispielen aus ihrer Lebenswelt, veranschaulichen zum Beispiel Halo-Effekt, Primacy-Effekt, Rosenthal-Effekt Analyse- und Methodenkompetenz , Kognition, Emotion und Motivation , sich mit Einstellungen und Vorurteilen sowie Möglichkeiten ihrer Veränderung auseinandersetzen zum Beispiel Theorie der kognitiven Dissonanz nach L. Festinger Orientierungs- und Handlungskompetenz BTV Formen von Vorurteilen, Stereotypen, Klischees Merkmale von Gruppen beschreiben und grundlegende gruppendynamische",Vorurteil,Vorurteilen,BaWü,,Sek2,2016,"Psychologie, Gesundheit",34021,2
34022,"Kognition, Emotion und Motivation , sich mit Einstellungen und Vorurteilen sowie Möglichkeiten ihrer Veränderung auseinandersetzen zum Beispiel Theorie der kognitiven Dissonanz nach L. Festinger Orientierungs- und Handlungskompetenz BTV Formen von Vorurteilen, Stereotypen, Klischees Merkmale von Gruppen beschreiben und grundlegende gruppendynamische Prozesse erläutern zum Beispiel Rollen, Phasen der Gruppenbildung BTV Minderheitenschutz darlegen, wie andere auf menschliches Verhalten einwirken können zum Beispiel Konformität",Vorurteil,Vorurteilen,BaWü,,Sek2,2016,"Psychologie, Gesundheit",34022,2
34023,"den Begriff psychische Störung anhand typischer Kriterien beschreiben und das Spannungsfeld von Norm und Abweichung diskutieren zum Beispiel Gefahr von Stigmatisierung Analyse- und Methodenkompetenz Reflexions- und Urteilskompetenz BTV Formen von Vorurteilen, Stereotypen, Klischees; Personale und gesellschaftliche Vielfalt; Toleranz, Solidarität, Inklusion, Antidiskriminierung Leitsymptome von Störungsbildern zum Beispiel Angststörungen, Essstörungen, affektive Störungen, Entwicklungsstörungen anhand des ICD International Statistical Classification of Diseases and Related",Vorurteil,Vorurteilen,BaWü,,Sek2,2016,"Psychologie, Gesundheit",34023,1
34024,"für den Umgang mit der komplexen globalisierten Gegenwart. Orientierungskompetenz beinhaltet im Detail: produktiven/pragmatischen/kenntnisreichen Umgang mit Begriffen, Daten, Ordnungskategorien der Geschichte, Alteritätserfahrung mittels Analyse historischer Sachverhalte, Dekonstruktion, Hinterfragen von Geschichtsdarstellungen, Deutungen, Vorurteilen, Mythen und Legenden, Kenntnis von Geschichtstheorien. Methodenkompetenz Da das Fach Geschichte ausschließlich über Medien vermittelt werden kann, kommt der Methodenkompetenz ein hoher Stellenwert zu, die auch eine historische Gattungskompetenz einschließt.",Vorurteil,Vorurteilen,Saarland,Gym,Sek2,2023,Geschichte,34024,4
34025,"Mobbing Unzufriedenheit Aggressionsverschiebung Orientierungsbedürfnis Schutzfunktion Anteil der Medien an der Entstehung von Vorurteilen Begriffsanalyse: Urteil und Vorurteil LB Kl. , LB Kl. , LB Übertragen auf Lösungsansätze zum Abbau von Vorurteilen vom Vorurteil zum Urteil: das Fremde kennen lernen, Ängste überwinden und abbauen, den anderen verstehen lernen, das Neue in das Vertraute einbeziehen, Wissen Karikaturen, Comics und Geschichten Empathie und Perspektivwechsel",Vorurteil,Vorurteilen,Sachsen,Gym,,2019,"Ethik, Philo",34025,4
