term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
lerngruppe,45,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0022,0.0001,0.0227,0.0001,0.0001
jahrgangsstufe,44,0.0001,0.0001,0.0001,0.0002,0.0001,0.0371,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
global,43,0.0235,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0072,0.0001
arbeiten,42,0.0001,0.0076,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0022,0.01,0.0225
gruppe,42,0.0001,0.0199,0.0001,0.0002,0.0001,0.0001,0.0001,0.0024,0.0001,0.0005,0.0072,0.0001
gemeinsam,41,0.0138,0.0001,0.0063,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0012,0.0064,0.0042
solidarität,40,0.0096,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0397
inhalt,40,0.0066,0.0001,0.0131,0.0002,0.0089,0.0021,0.0001,0.0002,0.0001,0.0014,0.0001,0.0001
konfrontation,40,0.017,0.0001,0.0017,0.0002,0.0089,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
deutschland,39,0.0001,0.0001,0.0001,0.0002,0.008,0.0152,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
konzept,39,0.0053,0.0001,0.001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0231,0.0009,0.0009,0.0001
perspektive,38,0.0001,0.0035,0.0005,0.0071,0.0048,0.0026,0.0001,0.0059,0.0001,0.0,0.0107,0.0113
chance,38,0.0026,0.0001,0.0001,0.0042,0.021,0.0001,0.0001,0.0002,0.0001,0.0015,0.0001,0.0001
fachübergreifend,38,0.0001,0.0001,0.0001,0.001,0.0001,0.0001,0.0322,0.0182,0.0001,0.0,0.0055,0.0001
methode,38,0.0001,0.0067,0.0003,0.0167,0.0001,0.0001,0.0001,0.0002,0.0001,0.0095,0.0001,0.0001
berücksichtigen,37,0.0001,0.0116,0.0029,0.0002,0.0001,0.0013,0.0001,0.0221,0.0001,0.0,0.0014,0.0001
teamfähigkeit,37,0.0094,0.0001,0.0055,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0034,0.0001,0.0214
wahrnehmung,37,0.0001,0.0001,0.0001,0.0002,0.003,0.0023,0.0001,0.0002,0.0219,0.0001,0.0021,0.0001
ler,36,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.017,0.0037,0.0001
präsentieren,35,0.0002,0.0001,0.0039,0.0002,0.0001,0.0033,0.0001,0.0002,0.007,0.0,0.0153,0.0001
bewertung,35,0.0001,0.0134,0.0024,0.0213,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
wichtig,35,0.0001,0.0001,0.0028,0.0002,0.0001,0.0025,0.0001,0.0215,0.0001,0.0131,0.0001,0.0001
zunehmend,35,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0103,0.0042,0.0137,0.0001
jeweils,35,0.0001,0.0001,0.0001,0.0121,0.0001,0.0001,0.0054,0.0002,0.0212,0.0,0.0001,0.0002
einzeln,34,0.0001,0.0001,0.0013,0.0074,0.0001,0.015,0.0109,0.0022,0.0001,0.0,0.0021,0.0001
ergebnis,34,0.0001,0.013,0.0042,0.0002,0.0001,0.0001,0.0001,0.0002,0.0102,0.0,0.0001,0.0001
gestaltung,34,0.0001,0.0001,0.0066,0.0002,0.0001,0.0001,0.0413,0.0002,0.0001,0.0,0.0001,0.0001
inhaltlich,34,0.0001,0.0001,0.0048,0.0002,0.0001,0.0001,0.0014,0.0002,0.023,0.0,0.0001,0.0001
fachlich,33,0.0001,0.0001,0.0008,0.0002,0.0001,0.0001,0.0001,0.0002,0.0274,0.0,0.0001,0.0001
projekt,32,0.0001,0.0051,0.0087,0.0002,0.0066,0.0001,0.0028,0.0002,0.0022,0.0001,0.0001,0.0001
differenzierung,32,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0085,0.0002,0.0001,0.0135,0.0001,0.0001
umgang,32,0.0132,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0022,0.0001,0.0059,0.0009,0.0001
wirtschaftlich,32,0.0001,0.0001,0.0182,0.0002,0.0092,0.0048,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
fächerübergreifend,32,0.0001,0.0001,0.0053,0.0002,0.0045,0.0001,0.0001,0.0002,0.0001,0.011,0.0001,0.0001
darstellung,31,0.0001,0.0177,0.0001,0.0002,0.0001,0.0033,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
erreichen,31,0.0001,0.0001,0.0042,0.0002,0.0001,0.0001,0.0001,0.0002,0.0233,0.0,0.0001,0.0001
übernehmen,31,0.0089,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0127,0.0001
politik,30,0.0145,0.0001,0.0001,0.0002,0.0064,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
beitrag,30,0.0001,0.0039,0.01,0.0002,0.0001,0.0001,0.0035,0.0215,0.0001,0.0,0.0001,0.0001
niveaustuf,30,0.0001,0.0001,0.0001,0.0002,0.0001,0.0274,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
niveaustufen,30,0.0001,0.0001,0.0001,0.0002,0.0001,0.0274,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
bereich,29,0.0001,0.0001,0.0001,0.0002,0.0064,0.0001,0.0001,0.0254,0.0001,0.0047,0.0001,0.0001
schriftlich,28,0.0001,0.0091,0.0001,0.0197,0.0001,0.0029,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
beziehung,28,0.0056,0.0001,0.0001,0.0002,0.0052,0.0002,0.0001,0.0002,0.0001,0.0,0.0001,0.024
übergreifend,28,0.0001,0.0001,0.0001,0.0002,0.0001,0.0018,0.0001,0.0002,0.0214,0.0,0.0001,0.0001
respektieren,27,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0407
rücksichtnahme,27,0.0089,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0218
erweiterung,27,0.0001,0.0001,0.0001,0.0002,0.0031,0.0001,0.0001,0.0002,0.0001,0.0115,0.0001,0.0001
fragestellung,27,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0137,0.0001,0.0001
kompetenzentwicklung,27,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0231,0.0,0.0001,0.0001
formulieren,26,0.0001,0.0001,0.0085,0.0086,0.0001,0.0001,0.0001,0.0002,0.0001,0.0077,0.0001,0.0001
klasse,26,0.0001,0.0001,0.0001,0.0376,0.0001,0.0001,0.0001,0.0002,0.0001,0.0037,0.0001,0.0032
komplex,26,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.013,0.0014,0.0001
kumulativ,26,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0222,0.0,0.0001,0.0001
schritt,25,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0214,0.0,0.0001,0.0001
einbeziehen,25,0.0001,0.0158,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
erfüllung,25,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0214,0.0,0.0001,0.0001
krieg,25,0.0167,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
arbeitstechnik,24,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0123,0.0001,0.0001
deutsch,24,0.0001,0.0001,0.0001,0.0002,0.0187,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
fächerverbindend,24,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0226,0.0002,0.0001,0.0,0.0055,0.0001
risiko,23,0.0001,0.0001,0.0001,0.0002,0.0141,0.0001,0.0073,0.0002,0.0001,0.0,0.0001,0.0001
staat,23,0.0017,0.0001,0.0001,0.0002,0.0129,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
demokratisch,23,0.0001,0.0001,0.0001,0.0002,0.0101,0.0017,0.0001,0.0002,0.0001,0.0,0.0148,0.0001
wissen,23,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0145,0.0002,0.0001
zentral,23,0.0141,0.0001,0.0001,0.0022,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
gestalten,23,0.0001,0.0001,0.0001,0.0002,0.0001,0.0024,0.0001,0.0279,0.0042,0.0,0.0001,0.003
text,22,0.0001,0.0063,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0121,0.0001
frei,22,0.0001,0.0134,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
meinung,22,0.0001,0.0001,0.0074,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0237
anregung,21,0.0004,0.0001,0.0001,0.0226,0.0062,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0002
präsentation,21,0.0001,0.013,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
regel,21,0.0001,0.0001,0.0079,0.0022,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0222
sozialkommunikativ,21,0.0001,0.0129,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
bieten,21,0.0001,0.0001,0.0061,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0005,0.0032,0.0226
verbindlich,21,0.0001,0.0001,0.006,0.0146,0.0049,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
gesamtleistung,21,0.0001,0.0129,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
innerhalb,21,0.0026,0.0001,0.0019,0.0002,0.0001,0.0001,0.0106,0.0002,0.0017,0.002,0.0021,0.0001
jahrgangsstuf,21,0.0001,0.0001,0.0001,0.0002,0.0001,0.0189,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
leistungsvergleiche,21,0.0001,0.0129,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
methodischstrategischen,21,0.0001,0.0129,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
pädagogisch,20,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0076,0.0317,0.0001,0.0,0.0001,0.0001
schulintern,20,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0293,0.0002,0.0001,0.0,0.0001,0.0001
setzen,20,0.0025,0.0001,0.0117,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0021,0.0001
verhaltensweise,20,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0008,0.0287
frage,20,0.0001,0.0001,0.0159,0.0002,0.0001,0.0001,0.0035,0.0002,0.0001,0.0006,0.0001,0.0001
geeignet,20,0.0001,0.0001,0.0041,0.0207,0.0001,0.0001,0.0001,0.0002,0.0001,0.0025,0.0011,0.0001
mündlich,20,0.0001,0.0084,0.0001,0.0156,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
akteur,19,0.0145,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
regional,19,0.0001,0.0001,0.0001,0.0025,0.0001,0.0001,0.0091,0.0273,0.0001,0.0,0.0001,0.0001
curriculum,19,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0282,0.0002,0.0001,0.0,0.0001,0.0001
erweitern,19,0.0001,0.0001,0.0001,0.0002,0.0001,0.0038,0.0001,0.0002,0.0001,0.0,0.0117,0.0001
zuordnen,19,0.0001,0.0001,0.0043,0.0002,0.0001,0.0137,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
herausforderung,19,0.0148,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0019,0.0001,0.0001,0.0001
nehmen,19,0.0001,0.0001,0.0018,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0277
unterrichtsergänzend,18,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0429,0.0001,0.0,0.0001,0.0001
weltkrieg,18,0.0001,0.0001,0.0001,0.0002,0.0001,0.0104,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
zusammenleben,18,0.0001,0.0019,0.0001,0.0002,0.0001,0.0007,0.0001,0.0002,0.0001,0.0,0.0099,0.0001
orientierung,17,0.0001,0.0001,0.0108,0.0066,0.0001,0.0008,0.0035,0.0002,0.0001,0.0,0.0014,0.0001
anteil,17,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0278
produktiv,17,0.0001,0.0001,0.0007,0.0002,0.0032,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0213
unternehmen,17,0.0001,0.0001,0.0001,0.0002,0.0177,0.0001,0.0001,0.0002,0.001,0.0,0.0001,0.0001
fachkonzept,17,0.0001,0.0001,0.0001,0.0002,0.0265,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
zeigen,17,0.0001,0.0001,0.0006,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0017,0.0001,0.0195
historisch,17,0.0001,0.0001,0.012,0.0002,0.0001,0.0001,0.0013,0.0022,0.0001,0.0,0.0001,0.0001
wenden,16,0.0001,0.0001,0.0113,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0023,0.0001
globalisierung,16,0.0045,0.0001,0.0001,0.0002,0.0107,0.0001,0.0001,0.0002,0.0001,0.0,0.0019,0.0001
idee,16,0.0001,0.0001,0.0028,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0212
werkzeug,15,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0103,0.0001
hierbei,15,0.0001,0.0001,0.0001,0.0002,0.0001,0.0137,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
national,15,0.0001,0.0001,0.0001,0.0002,0.0094,0.0026,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
selbstständigkeit,14,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0123,0.0002,0.0055,0.0,0.0001,0.0002
bezug,14,0.0011,0.0001,0.0107,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0022,0.0001
erfordern,14,0.0001,0.0001,0.0036,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0254
vielfalt,13,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0117,0.0001
lehrplan,13,0.0001,0.0001,0.0001,0.0215,0.0001,0.0001,0.0001,0.0002,0.0026,0.0,0.0001,0.0001
leisten,13,0.0001,0.0001,0.0044,0.0002,0.0001,0.0001,0.0001,0.0215,0.0001,0.0,0.0001,0.0001
lernbereich,13,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0011,0.0,0.0103,0.0001
aufmerksam,12,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0181
auseinander,12,0.0001,0.0001,0.0108,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
verflechtung,12,0.0001,0.0001,0.0001,0.0002,0.0105,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
vermitteln,12,0.0001,0.0001,0.0009,0.0002,0.0001,0.0106,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
konkretisieren,12,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0197,0.0002,0.0001,0.0,0.0001,0.0001
absprache,11,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0125,0.0044,0.0001,0.0,0.0001,0.0001
arbeitsteilung,11,0.0001,0.0001,0.0001,0.0002,0.0119,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.004
stehen,11,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0123,0.0002,0.0018,0.0,0.0001,0.0001
verein,11,0.0001,0.0006,0.0002,0.0002,0.0001,0.0001,0.0001,0.0232,0.0001,0.0,0.0001,0.0001
gymnasium,11,0.0001,0.0001,0.0001,0.0236,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
didaktisch,10,0.0008,0.0001,0.0001,0.0148,0.0001,0.0001,0.0001,0.0042,0.0001,0.0,0.0001,0.0002
festlegung,10,0.0001,0.0001,0.0001,0.021,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
heterogenität,10,0.0001,0.0001,0.0003,0.0002,0.0001,0.0001,0.0001,0.023,0.0001,0.0,0.0001,0.0001
jung,10,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0137,0.0002,0.0001,0.0,0.0001,0.0001
realschule,9,0.0001,0.0001,0.0001,0.0224,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
schülerorientieren,9,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0215,0.0001,0.0,0.0001,0.0001
bildungsangebote,9,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0215,0.0001,0.0,0.0001,0.0001
sportlich,9,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0215,0.0001,0.0,0.0001,0.0001
umfassen,9,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0215,0.0001,0.0,0.0001,0.0001
verband,9,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0215,0.0001,0.0,0.0001,0.0001
erfassen,9,0.0001,0.0001,0.0095,0.0002,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
wertvoll,9,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0215,0.0001,0.0,0.0001,0.0001
ganzheitlich,9,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0215,0.0001,0.0,0.0001,0.0001
leistungsdifferenziert,9,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0215,0.0001,0.0,0.0001,0.0001
maßnahme,9,0.0001,0.0001,0.0001,0.0002,0.0006,0.0016,0.0103,0.0002,0.0001,0.0,0.0001,0.0001
organisationsform,8,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0111,0.0002,0.0001,0.0,0.0001,0.0001
schulspezifisch,8,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0115,0.0002,0.0001,0.0,0.0001,0.0001
sozialkund,8,0.0011,0.0001,0.0001,0.014,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
gelten,8,0.0001,0.0001,0.0001,0.0156,0.0001,0.0001,0.0001,0.0002,0.0007,0.0,0.0001,0.0001
grundfach,8,0.0001,0.0001,0.0001,0.0173,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
lernform,8,0.0001,0.0001,0.0001,0.0146,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0016
ordnung,7,0.0007,0.0001,0.0001,0.0002,0.0094,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
vereinbarung,7,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0103,0.0002,0.0001,0.0,0.0001,0.0001
rechtlich,6,0.0001,0.0001,0.0001,0.0129,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,0.0001
