,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id,bertopic_topic
60,"die schriftliche Darstellung von Daten, Tabellen, Diagrammen und Abbildungen mithilfe der Fachsprache Im Fach Biologie gehören in den Anforderungsbereich II: die Anwendung der Basiskonzepte in neuartigen Zusammenhängen die Übertragung und Anpassung von Modellvorstellungen die sachgerechte, eigenständig strukturierte und Aufgaben bezogene Darstellung komplexer biologischer Abläufe im Zusammenhang einer Aufgabenstellung die Auswahl bekannter Daten, Fakten und Methoden zur Herstellung neuer Zusammenhänge die gezielte",Anpassung,Anpassung,MeckPomm,,"5,6",2022,Bio,60,4
61,"Q, das vor den Osterferien endet. Dies macht eine Anpassung der Kerncurricula der gymnasialen Oberstufe in allen Abiturprüfungsfächern notwendig. Die Änderungen betreffen die inhaltliche Anschlussfähigkeit der Q sowie gegebenenfalls notwendige Anpassungen in den vorherigen Kurshalbjahren. Die gymnasiale Oberstufe und das berufliche Gymnasium Ganzheitliches Lernen und Kompetenzorientierung in der gymnasialen Oberstufe und dem beruflichen Gymnasium Das Ziel der gymnasialen Oberstufe und des",Anpassung,Anpassungen,Hessen,Gym,Sek2,2024,"Ethik, Philo",61,8
62,"an Land - Amphibien Überblick zur Formenvielfalt der Lurche und ihrer Lebensräume Atmung Lungen-, Kiemen- und Hautatmung Fortpflanzung und Entwicklung äußere Befruchtung Metamorphose Schutz von Lurchen unter dem Aspekt der Anpassung an den Lebensraum Land Einteilung: Schwanzlurche, Froschlurche Körpertemperatur: wechselwarm Feuchtlufttiere, Gasaustauch ökologische Bedeutung der Lurche BNE Beispiele für die Verknüpfung von Inhalten und prozessbezogenen Kompetenzen: S: die Einteilung der Lurche",Anpassung,Anpassung,MeckPomm,,"5,6",2022,Bio,62,1
63,und Arbeitsweisen zum Erschließen biologischer Phänomene Die Schüler beschreiben und begründen Wechselwirkungen zwischen den Lebewesen sowie den Lebewesen und ihren Lebensräumen am Beispiel des Waldes. Davon ausgehend erklären sie die Angepasstheit von Lebewesen an ihre Lebensräume. Sie nutzen die Erschließungsfelder zum Erfassen biologischer Sachverhalte. Am Beispiel von Wechselwirkungen in der Lebensgemeinschaft Wald erarbeiten sich die Schüler ein weiteres Erschließungsfeld. Die Schüler,Anpassung,Angepasstheit,Sachsen,Mittelschule,,2019,Bio,63,6
64,"der sexuellen Fortpflanzung im Vergleich zur vegetativen Vermehrung durch Mitose Basiskonzept individuelle und evolutive Entwicklung G Die natürliche Selektion ist der Motor der Evolution. Die Schülerinnen und Schüler a Konkurrenz, Angepasstheit, Fortpflanzungs- und Selektionsvorteile, Überproduktion, Variabilität, Selektion, Art, Artwandel, Artenvielfalt, Biodiversität a erläutern den Prozess der natürlichen Selektion und dessen Bedeutung für die Entstehung von Artenvielfalt und Biodiversität, a Basiskonzept individuelle",Anpassung,Angepasstheit,Saarland,Gym,Sek2,2024,Bio,64,0
65,"vom in der Fassung vom .. bedingen eine Ausweitung der für das schriftliche Abitur prüfungsrelevanten Themen und Inhalte auf das Kurshalbjahr Q, das vor den Osterferien endet. Dies macht eine Anpassung der Kerncurricula der gymnasialen Oberstufe in allen Abiturprüfungsfächern notwendig. Die Änderungen betreffen die inhaltliche Anschlussfähigkeit der Q sowie gegebenenfalls notwendige Anpassungen in den vorherigen Kurshalbjahren. Die gymnasiale Oberstufe und das",Anpassung,Anpassung,Hessen,Gym,Sek2,2024,Sozialkunde,65,8
66,"Lebenswelt vor. Die prozessbezogenen Kompetenzen umfassen Fähigkeiten wie das Strukturieren und Modellieren, Implementieren, Kommunizieren und Darstellen sowie Begründen und Bewerten. Diese Kompetenzen bilden eine Grundlage für lebenslanges Lernen und die Anpassung an den Wandel in der Digitalisierung. Die Lernenden sollen die Funktionsweise und Struktur von Informatiksystemen verstehen, diese konstruieren können und sich mit den Wechselwirkungen zwischen Digitalisierung, Medienerziehung und Gesellschaft auseinandersetzen.",Anpassung,Anpassung,Hessen,Gym,Sek2,2024,Sozialkunde,66,-1
67,"Schüler gewinnen Einblicke in die Vielfalt des Lebendigen. Sie beschreiben und vergleichen Grundbaupläne von Wirbeltieren. An Beispielen beschreiben sie Zusammenhänge zwischen dem Aufbau und der Funktion von Organen sowie die Angepasstheit der Lebewesen an ihre Lebensräume. Sie lernen die Erschließungsfelder Vielfalt, Bau und Funktion, Angepasstheit sowie Fortpflanzung für das Beschreiben biologischer Sachverhalte kennen. Die Schüler erwerben erste Kenntnisse über biologische Arbeitstechniken",Anpassung,Angepasstheit,Sachsen,Mittelschule,,2019,Bio,67,4
68,"Wirbeltieren. An Beispielen beschreiben sie Zusammenhänge zwischen dem Aufbau und der Funktion von Organen sowie die Angepasstheit der Lebewesen an ihre Lebensräume. Sie lernen die Erschließungsfelder Vielfalt, Bau und Funktion, Angepasstheit sowie Fortpflanzung für das Beschreiben biologischer Sachverhalte kennen. Die Schüler erwerben erste Kenntnisse über biologische Arbeitstechniken und führen einfache Beobachtungen und Bestimmungsübungen durch und erweitern ihre Artenkenntnisse auch unter Nutzung",Anpassung,Angepasstheit,Sachsen,Mittelschule,,2019,Bio,68,-1
69,"Q, das vor den Osterferien endet. Dies macht eine Anpassung der Kerncurricula der gymnasialen Oberstufe in allen Abiturprüfungsfächern notwendig. Die Änderungen betreffen die inhaltliche Anschlussfähigkeit der Q sowie gegebenenfalls notwendige Anpassungen in den vorherigen Kurshalbjahren. Die gymnasiale Oberstufe und das berufliche Gymnasium Ganzheitliches Lernen und Kompetenzorientierung in der gymnasialen Oberstufe und dem beruflichen Gymnasium Das Ziel der gymnasialen Oberstufe und des",Anpassung,Anpassungen,Hessen,Gym,Sek2,2024,Sozialkunde,69,8
70,"Wirbeltiere in ihrem Lebensraum Ustd. Einblick in den Artenreichtum der Fische gewinnen Hinführung EF Vielfalt Kennen des Zusammenhangs zwischen Körperbau und Lebensfunktionen im Lebensraum Wasser Hinführung EF Bau und Funktion, Angepasstheit Demonstrationsmethode Interesse fördern: Angler, Aquarianer Körpergliederung, Körperbedeckung - Fortbewegung Arbeiten mit der Lupe und zeichnerisches Darstellen Betrachten von Schuppen Kiemen - Atmung Fried- und Raubfische - Ernährung Fortpflanzung und Entwicklung",Anpassung,Angepasstheit,Sachsen,Mittelschule,,2019,Bio,70,1
71,"nationalsozialistische Deutschland - - Errichtung und Ausbau der Diktatur - Charakter des NS-Staates Instrumentalisierung von Wirtschaft, Gesellschaft und Kultur - Umsetzung der NS-Rassenideologie - Leben in der Diktatur zwischen Täterschaft, Anpassung und Widerstand - NS-Außenpolitik im Vorfeld des Zweiten Weltkriegs - Der Zweite Weltkrieg Formen der Herrschaft im Vergleich - Herrschaftslegitimation, Herrschaftsstrukturen und Herrschaftsinszenierungen an ausgewählten Beispielen des und der ersten",Anpassung,Anpassung,Thüringen,Gym,,2021,Geschichte,71,2
72,"Lebensräume Verhalten Krötenwanderung, Beutefangverhalten Übertragen der Kenntnisse zum Gewässerschutz auf den Schutz der Lebensräume von Lurchen und Kriechtieren Planspiele Bildung für nachhaltige Entwicklung GEO, Kl. , LB Kennen des EF Angepasstheit Lernkompetenz Merkmale von Lebewesen, die das Leben in einem bestimmten Lebensraum ermöglichen Lernbereich : Vögel - Wirbeltiere in ihren Lebensräumen Ustd. Anwenden der Kenntnisse über Wirbeltiere auf Vögel Exkursion: Tierpark,",Anpassung,Angepasstheit,Sachsen,Mittelschule,,2019,Bio,72,1
73,"Differenzierung: Ameisenstaat Sich zum Schutz und zur Bekämpfung von Insekten positionieren Nahrungsbeziehungen, Schadwirkung, Bestäubung Brainstorming Bildung für nachhaltige Entwicklung Medienbildung Kennen des Zusammenhangs zwischen Körperbau und parasitärer Lebensweise Nutzung EF Angepasstheit Außen- und Innenparasiten Bandwurm, Madenwurm, Zecke, Laus Gesundheitsgefährdung durch Parasiten Prophylaxe, Bekämpfung, Verantwortungsbewusstsein g p Kennen von Nutzpflanzen Exkursion: Schulgarten, Bauerngarten, Botanischer Garten Bildung für nachhaltige Entwicklung Betrachten und Untersuchen",Anpassung,Angepasstheit,Sachsen,Mittelschule,,2019,Bio,73,1
74,"Nachhaltige Entwicklung/Leben in globalen Zusammenhängen, Kulturelle Bildung, Gleichstellung und Gleichberechtigung der Geschlechter Gender Mainstreaming und Bildung zur Akzeptanz von Vielfalt Diversity eine Rolle. Themen Inhalte Unterrichtsanregungen Kleider machen Leute - Anpassung und eigener Stil Gruppe und Identität - Mode in verschiedenen Zeiten: was Männer und Frauen, Arme und Reiche tragen z. B. Kleiderordnungen und Konventionen im Mittelalter, in der preußischhöfischen Gesellschaft",Anpassung,Anpassung,Berlin,,"5,6",,Sozialkunde,74,2
75,"weiter. abilität führen. Hieraus wird deutlich, dass es für alle Organismen eine individuelle Entwicklung gibt. Ein besonderer Schwerpunkt ist in diesem Zusammenhang die Fortpflanzung und Entwicklung des Menschen. Variabilität und Angepasstheit sind Grundlage der stammesgeschichtlichen Entwicklung. Infolge der Angepasstheit kann ein Organismus in seiner Umwelt überleben. Damit wird eine Beziehung von Bau und Funktion zur Umwelt deutlich, da Lebewesen an ihre",Anpassung,Angepasstheit,Hessen,Realschule,,2024,Bio,75,6
76,"und Schüler können mit ihren Freundinnen und Freunden, beispielsweise aus der Kindertagesstätte oder aus der Nachbarschaft, gemeinsam in eine Schule gehen und gemeinsam lernen. Für eine inklusive Bildung sind curriculare Anpassungen notwendig, um den Schülerinnen und Schülern einen individualisierten Zugang zum Rahmenplan der allgemein bildenden Schulen zu ermöglichen. Meine Heimat - Mein modernes Mecklenburg-Vorpommern Bildungs- und Erziehungsziel sowie Querschnittsaufgabe der Schule",Anpassung,Anpassungen,MeckPomm,,"5,6",,Sozialkunde,76,5
77,"vom in der Fassung vom .. bedingen eine Ausweitung der für das schriftliche Abitur prüfungsrelevanten Themen und Inhalte auf das Kurshalbjahr Q, das vor den Osterferien endet. Dies macht eine Anpassung der Kerncurricula der gymnasialen Oberstufe in allen Abiturprüfungsfächern notwendig. Die Änderungen betreffen die inhaltliche Anschlussfähigkeit der Q sowie gegebenenfalls notwendige Anpassungen in den vorherigen Kurshalbjahren. Die gymnasiale Oberstufe und das",Anpassung,Anpassung,Hessen,Gym,Sek2,2024,"Ethik, Philo",77,8
78,"Lebenswelt vor. Die prozessbezogenen Kompetenzen umfassen Fähigkeiten wie das Strukturieren und Modellieren, Implementieren, Kommunizieren und Darstellen sowie Begründen und Bewerten. Diese Kompetenzen bilden eine Grundlage für lebenslanges Lernen und die Anpassung an den Wandel in der Digitalisierung. Die Lernenden sollen die Funktionsweise und Struktur von Informatiksystemen verstehen, diese konstruieren können und sich mit den Wechselwirkungen zwischen Digitalisierung, Medienerziehung und Gesellschaft auseinandersetzen.",Anpassung,Anpassung,Hessen,Gym,Sek2,2024,"Ethik, Philo",78,-1
79,"des Lebendigen Mensch als Teil und Gegenüber der Biosphäre g g g g unterschiedlichen Wichtungen in den einzelnen Klassenstufen. Zur Strukturierung der fachlichen Linien tragen insbesondere folgende Erschließungsfelder bei: Fortpflanzung Angepasstheit Vielfalt Bau und Funktion Information Wechselwirkung Die Erschließungsfelder werden an geeigneten biologischen Phänomenen inhaltlich in den Klassenstufen und eingeführt, in den Klassenstufen bis auf geeignete neue Unterrichtsinhalte übertragen sowie in",Anpassung,Angepasstheit,Sachsen,Mittelschule,,2019,Bio,79,3
80,"die natürliche und gesellschaftliche Arbeitsteilung verdeutlicht. Ein Längsschnitt ermöglicht eine erfahrbare Erklärung für den Einfluss naturräumlicher Gegebenheiten Großlandschaften, Glaziale Serie auf Bedürfnisse in Verteilung und Produktion und die damit verbundene Anpassung durch handwerklich-technische Erfindungen, die Zucht von Pflanzen und Tieren sowie Eingriffe in gesellschaftliche Strukturen. Kontroverse Fragestellungen, beispielsweise zur Nachhaltigkeit unterschiedlicher Formen der Landwirtschaft in Bezug auf Produktion und Verteilung, fördern",Anpassung,Anpassung,MeckPomm,,"5,6",,Sozialkunde,80,2
81,"Aussagen zum Ökosystemmanagement unterscheiden und Werte identifizieren, die den normativen Aussagen zugrunde liegen Grundlegende Wissensbestände - Aufbau der pflanzlichen Zelle elektronenmikroskopisches Bild - Diffusion, Osmose - Laubblatt: Struktur und Funktion, Angepasstheit an den Lichtfaktor Sonnen-, Schattenblatt - Fotosynthese: Bau des Chloroplasten, Absorptionsspektrum von Chlorophyll, Wirkungsspektrum, Calvin-Zyklus Fixierung, Reduktion, Regeneration, Zusammenhang von Primär- und Sekundärreaktionen, Abhängigkeit der Fotosyntheserate von abiotischen Faktoren, Bedeutung",Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,81,3
82,"aus Grundsatzband und Fachlehrplänen. An der Erarbeitung des Fachlehrplans haben mitgewirkt: Dönitz, Elke Halle Leitung der Fachgruppe Klinge, Kirsten Genthin Dr. Leipziger, Hartmut Halle Dr. Schollmann, Claudia Magdeburg An der Anpassung des Fachlehrplans zu den Schwerpunkten Nachhaltigkeit, Bildung in der digitalen Welt, Stärkung bildungssprachlicher Kompetenzen und den Ergebnissen nach der Erprobung des Fachlehrplans haben mitgewirkt: Burchert, Constanze LISA Halle Leitung der",Anpassung,Anpassung,Sachsen-Anhalt,Gym,,2024,"Psychologie, Gesundheit",82,7
83,"und auswerten SE oder LDE Hypothesen zu möglichen Reaktionen auf Umweltreize aufstellen und experimentell überprüfen SE Verhaltensexperimente planen, durchführen, protokollieren und auswerten - Verhaltensäußerungen verschiedener Organismen unter dem Aspekt ihrer Angepasstheit erklären SE oder LDE das Sezieren eines Auges durchführen sowie Strukturund Funktionszusammenhänge ableiten Kommunikationskompetenz - Verhaltensäußerungen und Verhaltensangepasstheiten von Organismen unter Verwendung der Fachsprache dokumentieren - Regulationsvorgänge und Reiz-Reaktionsbeziehungen schematisch",Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,83,4
84,"Tieren in Hinblick auf den Erhalt der Biodiversität reflektieren Grundlegende Wissensbestände - Biodiversität wirbelloser Tiere, Neozoen, Naturschutz - charakteristische Merkmale von Gruppen wirbelloser Tiere: Ringelwürmer, Insekten, Spinnen, Krebstiere, Weichtiere - Angepasstheit der Insekten an Lebensweise: Fortbewegung und Ernährung - vollständige und unvollständige Metamorphose bei Insekten - Wechselwirkung von Lebensbedingungen und Fortpflanzungsrate - Bedeutung der Honigbiene und anderer Insekten für den Menschen",Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,84,9
85,"als Folge der Anpassung an Lebensweise und Lebensraum erklären - auf der Grundlage charakteristischer Merkmale exemplarisch die Zuordnung wirbelloser Tiere zu systematischen Gruppen ableiten - Bau, Lebensweise und -raum sowie Angepasstheit ausgewählter Wirbelloser beschreiben und Bedeutung für Menschen ableiten - exemplarisch Nahrungsbeziehungen mit wirbellosen Tieren erläutern - Fortpflanzung und Entwicklung von Insekten beschreiben sowie die Abhängigkeit der Populationsentwicklung von Umweltfaktoren begründen",Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,85,9
86,"Deutsch, Latein, Chemie, Geschichte, Geographie Städte und Gemeinden Spanisch, Russisch, Latein, Geschichte, Ethikunterricht, Geographie, Kunst, Musik Produktion und Konsum Englisch, Spanisch, Chemie, Physik, Geschichte, Ethikunterricht, Evangelischer Religionsunterricht, Geographie, Kunst Kompetenzschwerpunkt: Angepasstheit von wirbellosen Tieren an Lebensweise und Lebensraum erläutern Sachkompetenz - Biodiversität von wirbellosen Tieren als Folge der Anpassung an Lebensweise und Lebensraum erklären - auf der Grundlage charakteristischer Merkmale exemplarisch",Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,86,9
87,"bewerten z. B. Veredelung von Nahrungsmitteln, Abfallbeseitigung, nachhaltige Abfallvermeidung - Maßnahmen zur Abfallbeseitigung, Mülltrennung und -vermeidung bewerten sowie eigenes Verhalten reflektieren Grundlegende Wissensbestände - Bakterien- und Hefezelle: Bau, Vermehrung, Ernährungsweisen, Angepasstheit an Umweltbedingungen - Bedeutung der Bakterien in der Natur: Zersetzung und Humusbildung - Bedeutung der Bakterien und Hefepilze für den Menschen: Herstellung von Nahrungsmitteln Biotechnologie, Krankheitserreger, Abfallbehandlung und -vermeidung -",Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,87,-1
88,"gemäß Grundsatzband Kap. Biodiversität Deutsch, Chemie, Geschichte, Geographie Kompetenzschwerpunkt: Mikroorganismen und ihre Bedeutung für den Menschen darstellen Sachkompetenz - Aufbau, Ernährungsweisen und Vermehrung von Bakterien- und Hefezellen darstellen und deren Angepasstheit ableiten - Bedeutung der Bakterien in der Natur bei der Zersetzung abgestorbener Organismen erläutern - exemplarisch die Bedeutung der Bakterien und Hefepilze für den Menschen sowie zur biotechnologischen Herstellung von",Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,88,-1
89,"Bewertungskompetenz - zu Eingriffen des Menschen in die Lebensräume von Wirbeltieren unter dem Aspekt des Naturschutzes begründet Stellung nehmen - Methoden der Erkenntnisgewinnung unter ethischen Aspekten bewerten Grundlegende Wissensbestände - Angepasstheit der Wirbeltierklassen: Säugetiere an Fortbewegung und Ernährung, Vögel an das Fliegen, Fische an das Leben im Wasser, Lurche und Kriechtiere an ihren Lebensraum - schematische Darstellung von Nahrungsketten - typische",Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,89,1
90,"Themen gemäß Grundsatzband Kap. Produktion und Konsum Deutsch, Englisch, Geographie, Kunst Kompetenzschwerpunkt: Angepasstheit der Wirbeltiere an Lebensweise und Lebensraum erläutern Sachkompetenz - den Bau von Wirbeltieren unter dem Aspekt der Angepasstheit an Lebensweise und Lebensraum exemplarisch erläutern und vergleichen - auf der Grundlage von Kenntnissen zu typischen Merkmalen von Wirbeltieren deren Zuordnung zu Wirbeltierklassen ableiten - Fortpflanzung und Entwicklung von zwei",Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,90,9
91,"Lernenden können mit ihrem Freundeskreis, beispielsweise aus der Kindertagesstätte oder aus der Nachbarschaft, gemeinsam in eine Schule gehen und gemeinsam lernen. Wichtig im Zusammenhang mit inklusiver Bildung sind individualisierte curriculare Anpassungen. Diese finden ihre Anwendung bei einer vermuteten oder festgestellten Teilleistungsstörung, bei vermutetem oder festgestelltem sonderpädagogischen Förderbedarf sowie bei Feststellung einer Hochbegabung. Kompetenzen und Themen im Fachunterricht Geschichte Fachprofil Im Unterrichtsfach",Anpassung,Anpassungen,MeckPomm,Gym,7-10,2023,Geschichte,91,5
92,"Pragmatische Texte lesen, verstehen und nutzen Informationen aus sachbezogenen Texten unter Anleitung gezielt entnehmen Bezüge zu den fächerübergreifenden Themen gemäß Grundsatzband Kap. Produktion und Konsum Deutsch, Englisch, Geographie, Kunst Kompetenzschwerpunkt: Angepasstheit der Wirbeltiere an Lebensweise und Lebensraum erläutern Sachkompetenz - den Bau von Wirbeltieren unter dem Aspekt der Angepasstheit an Lebensweise und Lebensraum exemplarisch erläutern und vergleichen - auf der Grundlage",Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,92,9
93,der Informationsverarbeitung auf zellulärer und physiologischer Grundlage erklären - Von der DNA zum Merkmal - Konstanz und Variabilität der genetischen Information interpretieren - Vom Umweltfaktor zum Ökosystem - Variabilität und Angepasstheit von Organismen begründen - Von der Entstehung des Lebens zur Biodiversität - Geschichte und Verwandtschaft von Organismen erläutern Alle in den Kompetenzschwerpunkten ausgewiesenen Experimente sind verbindlich. Die als Schülerexperimente gekennzeichneten,Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,93,4
94,Variabilität der genetischen Information interpretieren - Von der Zelle zum Organismus II - Struktur- und Funktionszusammenhänge in verschiedenen Systemebenen der Pflanze ableiten - Vom Umweltfaktor zum Ökosystem - Variabilität und Angepasstheit von Organismen begründen - Von der Entstehung des Lebens zur Biodiversität - Geschichte und Verwandtschaft von Organismen erläutern Zweistündiges Wahlpflichtfach Schuljahrgänge Kompetenzschwerpunkte / Qualifikationsphase zweistündiges Wahlpflichtfach - Vom Reiz zur,Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,94,4
95,der Informationsverarbeitung auf zellulärer und physiologischer Grundlage erklären - Von der DNA zum Merkmal - Konstanz und Variabilität der genetischen Information interpretieren - Vom Umweltfaktor zum Ökosystem - Variabilität und Angepasstheit von Organismen begründen - Von der Entstehung des Lebens zur Biodiversität - Geschichte und Verwandtschaft von Organismen erläutern Das dreistündige Wahlpflichtfach entspricht dem grundlegenden Anforderungsniveau. Erhöhtes Anforderungsniveau / Qualifikationsphase -,Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,95,4
96,Pubertät beschreiben - Samenpflanzen und ihre Entwicklung beschreiben / - Zelluläre Strukturen von Organismen und zelluläre Prozesse beobachten und darstellen - Mikroorganismen und ihre Bedeutung für den Menschen darstellen - Angepasstheit von wirbellosen Tieren an Lebensweise und Lebensraum erläutern - System und Systemebenen am Beispiel des Menschen unter Einbeziehung seiner Umwelt erklären - System und Systemebenen am Beispiel von Samenpflanzen unter,Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,96,4
97,"Nationen Hrsg. : Ziele für eine nachhaltige Entwicklung. New York, S. - Kompetenzentwicklung in den Schuljahrgängen Übersicht Schuljahrgänge Kompetenzschwerpunkte / - Biologie als Lehre von den lebenden Systemen erläutern - Angepasstheit der Wirbeltiere an Lebensweise und Lebensraum erläutern - Entwicklung des Menschen in der Pubertät beschreiben - Samenpflanzen und ihre Entwicklung beschreiben / - Zelluläre Strukturen von Organismen und zelluläre Prozesse",Anpassung,Angepasstheit,Sachsen-Anhalt,Gym,,2022,Bio,97,4
