,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id,bertopic_topic
319,"zusätzlich dazu bei, dass die Schülerinnen und Schüler mit einer Fülle diverser Wahrheits- und Wirklichkeitsvorstellungen konfrontiert werden. Nicht selten dominiert dabei eine verzerrte oder zumindest bruchstückhafte Informationsvermittlung, die zu Klischees, Vorurteilen und Diskriminierungen führen kann. Daraus ergibt sich die Notwendigkeit, den Schülerinnen und Schülern Wege zu einer eigenständigen und kritischen Sichtweise auf die unterschiedlichen Wahrheits- und Wirklichkeitskonzeptionen zu eröffnen. Auch für",Vorurteil,Vorurteilen,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",319,2
320,"Beispiele für gängige Vorurteile und Klischees. Vorurteile und Klischees bezogen auf Aussehen, Geschlechterrollen, Lebensalter, Religionszugehörigkeit, soziale und ethnische Herkunft Klischees und Stereotype in den Medien erläutern Ursachen und Folgen von Vorurteilen. Unkenntnis, Desinteresse, Intoleranz, Unsicherheit, Schwarz-Weiß-Denken, Stärkung des Ich- und Wir-Gefühls, Aufbau von Feindbildern, Ausgrenzung, Diskriminierung, Konflikte, Gewalt diskutieren Möglichkeiten und Voraussetzungen eines toleranten Zusammenlebens. Minimalkonsens grundlegender Wertvorstellungen Informationen über andere",Vorurteil,Vorurteilen,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo",320,3
551,"der Welt Welt und Transzendenz Feste und Riten im Christentum, Islam und Judentum Sollen Stunden Rechte und Regeln - Konflikte Moralisches Handeln - Werte und Normen Toleranz und Respekt - Vorurteil Wahrheit und Ehrlichkeit - Lüge Wege zum Glück - Freizeit Vorstellungen des guten Lebens Sein: Ich Mensch sein Ethik / Wer bin ich - Wer will ich sein In der",Vorurteil,Vorurteil,Saarland,GemS,"5,6",2018,"Ethik, Philo",551,2
552,"geraten Untersuchung an Fallbeispielen; Lösungsmöglichkeiten Handeln Projekt: Ausbildung in einem Streitschlichterprogramm - Institutionalisierung von Mediation in der Klassen-/Schulgemeinschaft Sollen: Moralisches Handeln Werte und Normen Ethik / Toleranz und Respekt - Vorurteil Jeder Mensch ist einzigartig und unterscheidet sich von anderen. Zugleich gehört es zu seinem Wesen, in Gemeinschaft zu leben. Toleranz und Respekt bilden die Grundlage für ein friedliches Miteinander. Dabei",Vorurteil,Vorurteil,Saarland,GemS,"5,6",2018,"Ethik, Philo",552,2
553,Eigenschaften/Interessen unterscheiden Respekt und Toleranz. begründetes Zuordnen: Beispiele für Respekt und Toleranz Unterscheidungskriterien anwenden: anerkennen - dulden Sollen: Moralisches Handeln - Werte und Normen Ethik / Toleranz und Respekt - Vorurteil inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Diskussion: Gibt es Grenzen der Toleranz Handeln Klassenregeln gemeinsam aushandeln und realisieren - auch für die Lehrkräfte Realisieren einer symmetrischen Kommunikation Sollen: Moralisches Handeln Werte und,Vorurteil,Vorurteil,Saarland,GemS,"5,6",2018,"Ethik, Philo",553,2
554,"die Position des anderen verstehen und wertschätzen zu können, Toleranz für den Anspruch, trotz unverhandelbar unterschiedlicher Auffassungen dem anderen seine Lebensweise zuzugestehen. Voraussetzung für beide Haltungen ist die Fähigkeit, eigene Vorurteile zu erkennen und in Frage zu stellen. Denkanstöße Einzigartig sein und in Gemeinschaft leben - wie geht das Friedliches Miteinander und gegenseitige Anerkennung - zwei Seiten einer Medaille. Möglichkeiten und",Vorurteil,Vorurteile,Saarland,GemS,"5,6",2018,"Ethik, Philo",554,2
555,"denen sie fremd waren, Beschreiben, Schreiben, Vergleichen: Meine Geschichte vom Fremd-Sein: Schulwechsel, neuer Verein, neue Freunde etc. Gefühle beschreiben, Kurzgeschichten schreiben Erfahrungsbericht: Versuchen, etwas Fremdes auszuprobieren nennen, beschreiben und vergleichen Vorurteile, nennen und beschreiben mögliche Gründe für Vorurteile, diskutieren, inwiefern Vorurteile gefährlich sind, Rollenspiel: Darstellen von positiven und negativen Eigenschaften Beobachtungsprotokolle vergleichen, Gefühle beschreiben prüfen die Möglichkeit, Vorurteile durch gegenseitiges Kennenlernen",Vorurteil,Vorurteile,Saarland,GemS,"5,6",2018,"Ethik, Philo",555,-1
556,"Meine Geschichte vom Fremd-Sein: Schulwechsel, neuer Verein, neue Freunde etc. Gefühle beschreiben, Kurzgeschichten schreiben Erfahrungsbericht: Versuchen, etwas Fremdes auszuprobieren nennen, beschreiben und vergleichen Vorurteile, nennen und beschreiben mögliche Gründe für Vorurteile, diskutieren, inwiefern Vorurteile gefährlich sind, Rollenspiel: Darstellen von positiven und negativen Eigenschaften Beobachtungsprotokolle vergleichen, Gefühle beschreiben prüfen die Möglichkeit, Vorurteile durch gegenseitiges Kennenlernen abzubauen, Kennenlernübungen Steckbrief erstellen, Stuhlkreisspiele, Gruppenbildung nach",Vorurteil,Vorurteile,Saarland,GemS,"5,6",2018,"Ethik, Philo",556,-1
557,"Fremd-Sein: Schulwechsel, neuer Verein, neue Freunde etc. Gefühle beschreiben, Kurzgeschichten schreiben Erfahrungsbericht: Versuchen, etwas Fremdes auszuprobieren nennen, beschreiben und vergleichen Vorurteile, nennen und beschreiben mögliche Gründe für Vorurteile, diskutieren, inwiefern Vorurteile gefährlich sind, Rollenspiel: Darstellen von positiven und negativen Eigenschaften Beobachtungsprotokolle vergleichen, Gefühle beschreiben prüfen die Möglichkeit, Vorurteile durch gegenseitiges Kennenlernen abzubauen, Kennenlernübungen Steckbrief erstellen, Stuhlkreisspiele, Gruppenbildung nach besonderen Eigenschaften/Interessen unterscheiden",Vorurteil,Vorurteile,Saarland,GemS,"5,6",2018,"Ethik, Philo",557,-1
558,"beschreiben und vergleichen Vorurteile, nennen und beschreiben mögliche Gründe für Vorurteile, diskutieren, inwiefern Vorurteile gefährlich sind, Rollenspiel: Darstellen von positiven und negativen Eigenschaften Beobachtungsprotokolle vergleichen, Gefühle beschreiben prüfen die Möglichkeit, Vorurteile durch gegenseitiges Kennenlernen abzubauen, Kennenlernübungen Steckbrief erstellen, Stuhlkreisspiele, Gruppenbildung nach besonderen Eigenschaften/Interessen unterscheiden Respekt und Toleranz. begründetes Zuordnen: Beispiele für Respekt und Toleranz Unterscheidungskriterien anwenden: anerkennen - dulden Sollen: Moralisches",Vorurteil,Vorurteile,Saarland,GemS,"5,6",2018,"Ethik, Philo",558,-1
1007,"Schülerinnen und Schüler ... akzeptieren Konflikte als alltägliche Herausforderung ihres Menschseins und nutzen die Entwicklungsmöglichkeiten, die sie bieten. erkennen mögliche Ursachen von Konflikten, indem sie Motive und Interessen sowie ggf. Vorurteile, unterschiedliche Wahrnehmungen und einfach strukturierte Kommunikationsprobleme analysieren. sprechen Konflikte offen an und geben sich nicht mit Scheinlösungen zufrieden. lösen einfach strukturierte Konflikte gewaltfrei, indem sie Kompromisse herbeiführen und Vereinbarungen für",Vorurteil,Vorurteile,Bayern,Gym,7,,"Ethik, Philo",1007,2
1008,"Bedeutung der Zuschauer bewusst und tragen zur Beendigung von Mobbingfällen bei. Inhalte zu den Kompetenzen: Sach- und Beziehungsebene in der Kommunikation Ursachen von Konflikten: unterschiedliche Wahrnehmung, Interessen, Motive und Erwartungen, Vorurteile, Kommunikations- und Beziehungsprobleme Konflikte als Chance: Klärung zwischenmenschlicher Beziehungen, Interessenausgleich, persönliche Weiterentwicklung Konflikte in der eigenen Lebenswelt Eltern, Lehrer, Gleichaltrige und in der Literatur z. B. Jugendbuch, Analyse von Dialogen",Vorurteil,Vorurteile,Bayern,Gym,7,,"Ethik, Philo",1008,-1
1418,"Genuss, zum Beispiel beim Betrachten von Bildern und beim Hören von Musik. Inhalte zu den Kompetenzen: Wahrnehmung durch die Sinnesorgane z. B. Wahrnehmungsspiele Bedingungen der Wahrnehmung Erfahrung, Information, Subjektivität, Täuschung, Vorurteil und Stereotyp, Einschätzung von Situationen Fremd- und Selbstwahrnehmung: charakteristische Merkmale der Person, eigene und fremde Gefühle und Bedürfnisse, Feedbackregeln Wahrnehmung als Erlebnis z. B. Bilder, Musik, Ruhe verschiedene Arten von",Vorurteil,Vorurteil,Bayern,Gym,5,,"Ethik, Philo",1418,2
1419,"abhängt. nehmen grundlegende Gefühle wahr und benennen sie. geben und empfangen Feedback zu Wahrnehmungen auf wertschätzende Art. überprüfen in überschaubaren Alltagszusammenhängen ihre ersten Urteile darauf, ob es sich dabei um Vorurteile handelt. machen sich eigene Bedürfnisse und die Bedürfnisse anderer bewusst und erkennen den inneren Zusammenhang von Bedürfnissen und Regeln. wägen in Alltagssituationen ab, ob der Verzicht auf sofortige Bedürfnisbefriedigung vorteilhaft",Vorurteil,Vorurteile,Bayern,Gym,5,,"Ethik, Philo",1419,2
2063,"erläutern. Die Schülerinnen und Schüler können Ursachen und Folgen von Konflikten an Beispielen herausarbeiten und im Zusammenhang mit Vorstellungen eines friedlichen Zusammenlebens untersuchen zum Beispiel bezogen auf Intoleranz, Ungerechtigkeit, Wertekollision, Vorurteile, Diskriminierung BTV Konfliktbewältigung und Interessenausgleich Formen von Gewalt in ihrer eigenen Lebenswelt identifizieren, unterscheiden und diskutieren zum Beispiel physische, psychische, individuelle, kollektive Gewalt PG Mobbing und Gewalt moralische Werte und",Vorurteil,Vorurteile,BaWü,Gym,,2016,"Ethik, Philo",2063,2
2064,"soziales Wesen erfassen, Formen des Zusammenlebens beschreiben und eigene Erfahrungen mit verschiedenen Gruppen darlegen und bewerten. Sie können Erfahrungen mit Andersheit und Fremdheit, auch im Hinblick auf die Bedeutung von Vorurteilen, in ihrer Wirkung aufzeigen und erläutern. Sie können Grundlagen eines guten und friedlichen Miteinanders erarbeiten und begründen. Die Schülerinnen und Schüler können verschiedene Beziehungsformen beschreiben zum Beispiel Familie, Freundeskreis, Schulklasse,",Vorurteil,Vorurteilen,BaWü,Gym,,2016,"Ethik, Philo",2064,2
2065,"und mögliche Folgen zum Beispiel Erkenntnisgewinn, Freundschaft, Verunsicherung, Ausgrenzung darlegen und diskutieren BNE Kriterien für nachhaltigkeitsfördernde und -hemmende Handlungen im Zusammenhang mit Erfahrungen von Andersheit und Fremdheit die Rolle von Vorurteilen identifizieren und prüfen BTV Formen von Vorurteilen, Stereotypen, Klischees; Toleranz, Solidarität, Inklusion, Antidiskriminierung mögliche Handlungsweisen zum Beispiel Ausgrenzung, Sprachgebrauch, Hilfsbereitschaft im Hinblick auf einen wertorientierten Umgang miteinander zum Beispiel Achtung,",Vorurteil,Vorurteilen,BaWü,Gym,,2016,"Ethik, Philo",2065,3
2066,"Verunsicherung, Ausgrenzung darlegen und diskutieren BNE Kriterien für nachhaltigkeitsfördernde und -hemmende Handlungen im Zusammenhang mit Erfahrungen von Andersheit und Fremdheit die Rolle von Vorurteilen identifizieren und prüfen BTV Formen von Vorurteilen, Stereotypen, Klischees; Toleranz, Solidarität, Inklusion, Antidiskriminierung mögliche Handlungsweisen zum Beispiel Ausgrenzung, Sprachgebrauch, Hilfsbereitschaft im Hinblick auf einen wertorientierten Umgang miteinander zum Beispiel Achtung, Gerechtigkeit, Kinderrechte diskutieren und bewerten Wahrnehmen und",Vorurteil,Vorurteilen,BaWü,Gym,,2016,"Ethik, Philo",2066,3
2446,"für den ersten allgemeinbildenden Schulabschluss Mindestanforderungen für den mittleren Schulabschluss Mindestanforderungen für den Übergang in die Studienstufe Die Schülerinnen und Schüler ... A Voraussetzungen und Denkwege analysieren identifizieren mit Hilfestellung Vorurteile, Gewohnheiten, Verständnisschwierigkeite n und fehlendes Wissen für einen begründeten Problemlösungsvorschlag oder eine klare Positionierung bei sich und anderen und analysieren Ursachen und Gründe. identifizieren Vorurteile, Gewohnheiten, Verständnisschwierigkeiten und fehlendes Wissen",Vorurteil,Vorurteile,Hamburg,Stadtteilschule,5-11,2024,"Ethik, Philo",2446,2
2447,"Denkwege analysieren identifizieren mit Hilfestellung Vorurteile, Gewohnheiten, Verständnisschwierigkeite n und fehlendes Wissen für einen begründeten Problemlösungsvorschlag oder eine klare Positionierung bei sich und anderen und analysieren Ursachen und Gründe. identifizieren Vorurteile, Gewohnheiten, Verständnisschwierigkeiten und fehlendes Wissen für einen begründeten Problemlösungsvorschlag oder eine klare Positionierung bei sich und anderen und analysieren Ursachen und Gründe, unterscheiden intuitive Positionierungen und unbegründete Überzeugungen von methodisch",Vorurteil,Vorurteile,Hamburg,Stadtteilschule,5-11,2024,"Ethik, Philo",2447,2
2448,"für einen begründeten Problemlösungsvorschlag oder eine klare Positionierung bei sich und anderen und analysieren Ursachen und Gründe, unterscheiden intuitive Positionierungen und unbegründete Überzeugungen von methodisch nachvollziehbar gebildeten Urteilen. identifizieren differenziert Vorurteile, Gewohnheiten, Verständnisschwierigkeiten und fehlendes Wissen für einen begründeten Problemlösungsvorschlag oder eine klare Positionierung bei sich und anderen und analysieren differenziert Ursachen und Gründe, unterscheiden differenziert intuitive Positionierungen und unbegründete Überzeugungen",Vorurteil,Vorurteile,Hamburg,Stadtteilschule,5-11,2024,"Ethik, Philo",2448,2
2449,"Bezüge III PM Allgemeine Ethik III WM Angewandte Ethik III WM Gerechtigkeit IV PM Brücken in eine friedliche Zukunft bleibt zunächst leer Frieden Frieden als Wert Gefährdung des Friedens durch Vorurteile, Diskriminierungen und Feindbilder Wertevielfalt, Wertekonflikte und universelle Werte Beitrag zur Leitperspektive W: Die Schülerinnen und Schüler erkennen Frieden als wichtigen demokratischen Grundwert und seine Verbindung zu anderen Werten wie z.",Vorurteil,Vorurteile,Hamburg,Stadtteilschule,5-11,2024,"Ethik, Philo",2449,2
2976,"der Welt Welt und Transzendenz Feste und Riten im Christentum, Islam und Judentum Sollen Stunden Rechte und Regeln - Konflikte Moralisches Handeln - Werte und Normen Toleranz und Respekt - Vorurteil Wahrheit und Ehrlichkeit - Lüge Wege zum Glück - Freizeit Vorstellungen des guten Lebens Sein: Ich Mensch sein Ethik / Wer bin ich - Wer will ich sein In der",Vorurteil,Vorurteil,Saarland,Gym,"5,6",2018,"Ethik, Philo",2976,2
2977,"geraten Untersuchung an Fallbeispielen; Lösungsmöglichkeiten Handeln Projekt: Ausbildung in einem Streitschlichterprogramm - Institutionalisierung von Mediation in der Klassen-/Schulgemeinschaft Sollen: Moralisches Handeln Werte und Normen Ethik / Toleranz und Respekt - Vorurteil Jeder Mensch ist einzigartig und unterscheidet sich von anderen. Zugleich gehört es zu seinem Wesen, in Gemeinschaft zu leben. Toleranz und Respekt bilden die Grundlage für ein friedliches Miteinander. Dabei",Vorurteil,Vorurteil,Saarland,Gym,"5,6",2018,"Ethik, Philo",2977,2
2978,Eigenschaften/Interessen unterscheiden Respekt und Toleranz. begründetes Zuordnen: Beispiele für Respekt und Toleranz Unterscheidungskriterien anwenden: anerkennen - dulden Sollen: Moralisches Handeln - Werte und Normen Ethik / Toleranz und Respekt - Vorurteil inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Diskussion: Gibt es Grenzen der Toleranz Handeln Klassenregeln gemeinsam aushandeln und realisieren - auch für die Lehrkräfte Realisieren einer symmetrischen Kommunikation Sollen: Moralisches Handeln Werte und,Vorurteil,Vorurteil,Saarland,Gym,"5,6",2018,"Ethik, Philo",2978,2
2979,"die Position des anderen verstehen und wertschätzen zu können, Toleranz für den Anspruch, trotz unverhandelbar unterschiedlicher Auffassungen dem anderen seine Lebensweise zuzugestehen. Voraussetzung für beide Haltungen ist die Fähigkeit, eigene Vorurteile zu erkennen und in Frage zu stellen. Denkanstöße Einzigartig sein und in Gemeinschaft leben - wie geht das Friedliches Miteinander und gegenseitige Anerkennung - zwei Seiten einer Medaille. Möglichkeiten und",Vorurteil,Vorurteile,Saarland,Gym,"5,6",2018,"Ethik, Philo",2979,2
2980,"denen sie fremd waren, Beschreiben, Schreiben, Vergleichen: Meine Geschichte vom Fremd-Sein: Schulwechsel, neuer Verein, neue Freunde etc. Gefühle beschreiben, Kurzgeschichten schreiben Erfahrungsbericht: Versuchen, etwas Fremdes auszuprobieren nennen, beschreiben und vergleichen Vorurteile, nennen und beschreiben mögliche Gründe für Vorurteile, diskutieren, inwiefern Vorurteile gefährlich sind, Rollenspiel: Darstellen von positiven und negativen Eigenschaften Beobachtungsprotokolle vergleichen, Gefühle beschreiben prüfen die Möglichkeit, Vorurteile durch gegenseitiges Kennenlernen",Vorurteil,Vorurteile,Saarland,Gym,"5,6",2018,"Ethik, Philo",2980,-1
2981,"Meine Geschichte vom Fremd-Sein: Schulwechsel, neuer Verein, neue Freunde etc. Gefühle beschreiben, Kurzgeschichten schreiben Erfahrungsbericht: Versuchen, etwas Fremdes auszuprobieren nennen, beschreiben und vergleichen Vorurteile, nennen und beschreiben mögliche Gründe für Vorurteile, diskutieren, inwiefern Vorurteile gefährlich sind, Rollenspiel: Darstellen von positiven und negativen Eigenschaften Beobachtungsprotokolle vergleichen, Gefühle beschreiben prüfen die Möglichkeit, Vorurteile durch gegenseitiges Kennenlernen abzubauen, Kennenlernübungen Steckbrief erstellen, Stuhlkreisspiele, Gruppenbildung nach",Vorurteil,Vorurteile,Saarland,Gym,"5,6",2018,"Ethik, Philo",2981,-1
2982,"Fremd-Sein: Schulwechsel, neuer Verein, neue Freunde etc. Gefühle beschreiben, Kurzgeschichten schreiben Erfahrungsbericht: Versuchen, etwas Fremdes auszuprobieren nennen, beschreiben und vergleichen Vorurteile, nennen und beschreiben mögliche Gründe für Vorurteile, diskutieren, inwiefern Vorurteile gefährlich sind, Rollenspiel: Darstellen von positiven und negativen Eigenschaften Beobachtungsprotokolle vergleichen, Gefühle beschreiben prüfen die Möglichkeit, Vorurteile durch gegenseitiges Kennenlernen abzubauen, Kennenlernübungen Steckbrief erstellen, Stuhlkreisspiele, Gruppenbildung nach besonderen Eigenschaften/Interessen unterscheiden",Vorurteil,Vorurteile,Saarland,Gym,"5,6",2018,"Ethik, Philo",2982,-1
2983,"beschreiben und vergleichen Vorurteile, nennen und beschreiben mögliche Gründe für Vorurteile, diskutieren, inwiefern Vorurteile gefährlich sind, Rollenspiel: Darstellen von positiven und negativen Eigenschaften Beobachtungsprotokolle vergleichen, Gefühle beschreiben prüfen die Möglichkeit, Vorurteile durch gegenseitiges Kennenlernen abzubauen, Kennenlernübungen Steckbrief erstellen, Stuhlkreisspiele, Gruppenbildung nach besonderen Eigenschaften/Interessen unterscheiden Respekt und Toleranz. begründetes Zuordnen: Beispiele für Respekt und Toleranz Unterscheidungskriterien anwenden: anerkennen - dulden Sollen: Moralisches",Vorurteil,Vorurteile,Saarland,Gym,"5,6",2018,"Ethik, Philo",2983,-1
3187,"des Antisemitismus Werteorientierung Lernbereich : Der Mensch und seine Verantwortung für den Mitmenschen Ustd. Kennen der Entstehung von Vorurteilen und von Möglichkeiten zum Abbau von Vorurteilen Kein Mensch ist ohne Vorurteil. Jeder Mensch muss bereit sein, Vorurteile zu prüfen und gegebenenfalls zu korrigieren. Werteorientierung Unterscheidung der Begriffe Urteil und Vorurteil Urteil als subjektive, aber begründete Entscheidung Vorurteile als Ergebnis begrenzter Wahrnehmung",Vorurteil,Vorurteil,Sachsen,Oberschule,,2019,"Ethik, Philo",3187,4
3188,"und von Möglichkeiten zum Abbau von Vorurteilen Kein Mensch ist ohne Vorurteil. Jeder Mensch muss bereit sein, Vorurteile zu prüfen und gegebenenfalls zu korrigieren. Werteorientierung Unterscheidung der Begriffe Urteil und Vorurteil Urteil als subjektive, aber begründete Entscheidung Vorurteile als Ergebnis begrenzter Wahrnehmung Urteile und Vorurteile im Kontext eines Schutzbedürfnisses Klischees interessendifferenzierende Rollenspiele, Gedankenexperiment Redewendungen Grundsatz in der Justiz: Im Zweifel für",Vorurteil,Vorurteil,Sachsen,Oberschule,,2019,"Ethik, Philo",3188,4
3189,"Kenntnisse über die Religion des Judentums und die Geschichte der Juden. Die Schüler reflektieren ihre Begegnungen mit verschiedenen Menschen und Personengruppen, insbesondere mit solchen, die ihnen fremd sind. Sie lernen, Vorurteile abzubauen und entwickeln angemessene Verhaltensweisen, mit Fremdheit umzugehen. Entwickeln von ethischem Reflexions- und Urteilsvermögen Die Schüler entwickeln die Fähigkeit weiter, ihre Sinne bewusst einzusetzen und reflektieren ihre Bezüge zur Umwelt.",Vorurteil,Vorurteile,Sachsen,Oberschule,,2019,"Ethik, Philo",3189,2
3190,"Mensch und seine Verantwortung für den Mitmenschen Ustd. Kennen der Entstehung von Vorurteilen und von Möglichkeiten zum Abbau von Vorurteilen Kein Mensch ist ohne Vorurteil. Jeder Mensch muss bereit sein, Vorurteile zu prüfen und gegebenenfalls zu korrigieren. Werteorientierung Unterscheidung der Begriffe Urteil und Vorurteil Urteil als subjektive, aber begründete Entscheidung Vorurteile als Ergebnis begrenzter Wahrnehmung Urteile und Vorurteile im Kontext eines",Vorurteil,Vorurteile,Sachsen,Oberschule,,2019,"Ethik, Philo",3190,4
