,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id,bertopic_topic
32181,"die damit einhergehende Unsicherheit anhand einer vorgegebenen Preis-Absatz-Funktion Handlungskompetenz, erklären die Verhaltensweisen und Marktstrategien eines Oligopolisten, beurteilen die grundsätzlichen Möglichkeiten eines Oligopolisten, sich seinen Konkurrenten gegenüber wirtschaftsfriedlich oder wirtschaftsfeindlich zu verhalten Beurteilungskompetenz, kritisieren die Neigung zu abgestimmtem Verhalten Beurteilungskompetenz, Notwendigkeit einer Wettbewerbskontrolle und Grenzen staatlicher Wettbewerbspolitik begründen die Notwendigkeit staatlicher Wettbewerbsaufsicht bzw. -kontrolle. diskutieren die Vorteile des freien Wettbewerbs in einer",Verhalten,Verhalten,Saarland,Gym,Sek2,2023,Sozialkunde,32181,0
32182,"um die eigenen musikalischen Fähigkeiten besser einschätzen zu können. musizieren solistisch und im Ensemble zunehmend anspruchsvollere Spielstücke auf ihrem Hauptinstrument bei einer öffentlichen Veranstaltung. MuRS nutzen ihre Kenntnisse über angemessene Verhaltensweisen in Konzertsituationen, um sie situativ bei Auftritt, Abtritt und Verbeugung anzuwenden. MuRS unterscheiden hörend zusätzlich weitere Intervalle und notieren gehörte einfache Rhythmen bis zur Sechzehntelnote fachlich korrekt. MuRS bestimmen Dur-",Verhalten,Verhaltensweisen,Bayern,Realschule,,2023,Sozialkunde,32182,4
32183,UNTERRICHT / DEMOKRATIETAG / PROJEKTARBEIT Recherche im örtlichen Reisebüro nach Reiseangeboten für nachhaltiges Reisen Planung einer Klassenfahrt Ausstellung zu touristischen Reisezielen in Rheinland-Pfalz Umfrage in der Schule zu Reisezielen und -verhalten BEZÜGE ZU ANDEREN LERNFELDERN / Ägypten als Beispiel einer frühen Hochkultur: Tourismus als Chance und Risikofaktor / Bundesland Rheinland-Pfalz: Tourismus in RLP / Planet Erde - Klimatische Bedingungen von Räumen,Verhalten,Verhalten,Rheinland-Pfalz,,Sek1,2022,Sozialkunde,32183,6
32184,"den kolonialisierten Gebieten. Sie entwickeln Möglichkeiten, mit welchen Mitteln man heute noch sichtbare Folgen der Kolonialzeit abmildern kann, z.B. fairer Handel, Entwicklungszusammenarbeit. Urteilskompetenz: Sie reflektieren das den Eroberungen zugrunde liegende Verhalten als Grundlage der Entstehung von Rassismus und seines Fortwirkens bis heute kritisch. Basis Erfindungen und neues Denken, die zu einem Wandel der Gesellschaft führen und ein neues Weltbild ermöglichen unterschiedlichen",Verhalten,Verhalten,Rheinland-Pfalz,,Sek1,2022,Sozialkunde,32184,0
32185,"konkreten Beispiels die kritische Menge als Entscheidungskriterium für eine Investition Handlungskompetenz, beurteilen die Kostenvergleichsrechnung als Hilfsmittel betrieblicher Investitionsentscheidungen Beurteilungskompetenz. Marktformen und Marktprozesse auf dem vollkommenen Markt Wirtschaftslehre Hauptphase LK Das Verhalten der Marktteilnehmerinnen und -teilnehmer und die damit verbundene Auswirkung auf die Preisbildung wie auch auf die Intensität des Wettbewerbes werden nicht zuletzt durch die Marktform bestimmt. Die Analyse der Marktformen",Verhalten,Verhalten,Saarland,Gym,Sek2,2023,Sozialkunde,32185,0
32186,"aktiv werden. Der Schwerpunkt dazu ist die Schaffung eines historischen Bewusstseins, dem die Erkenntnis zugrunde liegt, dass das Zusammenleben von Menschen und deren Lebenssituationen aktiv und dynamisch veränderbar sind und Verhaltensweisen von der jeweiligen Position des Einzelnen und seiner Situation in der Gesellschaft abhängig sind. Wer die Interdependenzen in Gesellschaften zu anderen Zeiten und in anderen Räumen kennt, kann lernen, in",Verhalten,Verhaltensweisen,Rheinland-Pfalz,,Sek1,2022,Sozialkunde,32186,0
32187,"der Einführungsphase und der Qualifikationsphase sind insofern beabsichtigt, Doppelungen sollen aber im Unterricht vermieden werden. A Familie, Kindheit und Jugend Inhalte Familienrecht Familienpolitik Individuum und Gruppe Konsum und Vertragsrecht abweichendes Verhalten Kompetenzerwerb im Themenfeld Die Schülerinnen und Schüler entwickeln und stärken ihre Fähigkeit zum sozialwissenschaftlichen Analysieren, indem sie das Handeln des Jugendlichen und seinen Sozialisationsprozess aus der Perspektive von Eltern und",Verhalten,Verhalten,Berlin,Gym,Sek2,,Sozialkunde,32187,0
32188,"sich die Schülerinnen und Schüler im Gebrauch sozialwissenschaftlicher Begriffe und Methoden sozialwissenschaftliches Analysieren und in der Fähigkeit zum Perspektivenwechsel. Indem die Schülerinnen und Schüler Widersprüche zwischen einzel- und gesamtwirtschaftlich rationalem Verhalten und Fehlallokationen aufgrund nicht vom Markt bewerteter externer Effekte feststellen, nehmen sie unterschiedliche Handlungsperspektiven wahr Fähigkeit zur Perspektivenübernahme und wenden eine wirtschaftswissenschaftliche Theorie zur Bestimmung staatlichen Handelns an Fähigkeit zum",Verhalten,Verhalten,Berlin,Gym,Sek2,,Sozialkunde,32188,0
32189,"den Verlust des Eigentums an einer Sache. Vertragsrecht Schuldrecht ca. Std. charakterisieren sowohl die Bedeutung der Sozialpflichtigkeit des Eigentums als auch die besondere Schutzbedürftigkeit des geistigen Eigentums und leiten daraus Verhaltensweisen für das eigene Handeln ab. Inhalte zu den Kompetenzen: weiterführende Arbeit mit Gesetzestexten zum Eigentumsrecht Besitz, Eigentum und Eigentumserwerb an beweglichen und unbeweglichen Sachen Sozialpflichtigkeit des Eigentums u. a. Art.",Verhalten,Verhaltensweisen,Bayern,Realschule,,2023,Sozialkunde,32189,0
32190,"von Geländeformen, koordinative Fahrformen altersgemäße Spiel-, Trainings- und Wettkampfformen zur sportartspezifischen Konditions- und Koordinationsschulung Fachtheorie: Fachsprache, Trainingsmethoden, Bewegungsanalyse und -optimierung, Vorbereitung und Durchführung von Wettkämpfen, Materialkunde und -pflege, FIS-Regeln und Verhaltensweisen im alpinen Gelände, Sicherheitsbestimmungen und -maßnahmen, Berggefahren und Umweltregeln Die Sportart Sportklettern darf im Rahmen des schulischen Sportunterrichts nur an künstlichen Kletterwänden durchgeführt werden, die gem. Hersteller oder einem Sachverständigen",Verhalten,Verhaltensweisen,Bayern,Realschule,,2023,Sozialkunde,32190,1
32191,"Schüler ... nehmen sich und andere als einzigartig und von Gott gewollt wahr. begegnen ihren Mitschülerinnen und Mitschülern in deren Verschiedenheit respektvoll und erläutern, wie sich die Gotteskindschaft in christlichen Verhaltensweisen niederschlägt. verstehen die Kirche als lebendige und identitätsstiftende Gemeinschaft. erkennen anhand einer Heiligenvita das Leben von Heiligen als Vorbild und setzen es zu ihrer eigenen Lebenssituationen in Bezug. Inhalte zu",Verhalten,Verhaltensweisen,Bayern,Realschule,,2023,Sozialkunde,32191,0
32192,"das Ergebnis raumbezogener Entwicklungen unter Abwägung verschiedener Pro- und Kontra-Argumente UK , beurteilen raumwirksame Maßnahmen auf Grundlage fachlicher Kriterien und geeigneter Wertmaßstäbe UK , bewerten unterschiedliche Handlungsweisen sowie ihr eigenes Verhalten hinsichtlich daraus resultierender räumlicher Folgen UK , bewerten im Kontext raumbezogener Fragestellungen die Aussagekraft und Wirkungsabsicht von Informationen, Daten und ihren Quellen UK , analysieren die von unterschiedlichen Raumwahrnehmungen und",Verhalten,Verhalten,NRW,Gesamtschule,,2020,Sozialkunde,32192,-1
32193,"ökonomischen Sachverhalten ökonomisches Fragen und Denken zu praktizieren, diese zu analysieren und zum Gegenstand kritischer Reflexion zu machen. Die Schülerinnen und Schüler ... sind sich der Tatsache bewusst, dass ökonomisches Verhalten der wirtschaftlichen Akteure zeit- und ortsgebunden ist und von den Interessen der Entscheidungsträger determiniert wird; wissen, dass Änderungen der ökonomischen Rahmenbedingungen immer wieder zu neuen Fragestellungen und Perspektiven führen ökonomische",Verhalten,Verhalten,Bremen,Gym,Sek2,2008,Sozialkunde,32193,-1
32194,einem Beispiel rechtliche und soziale Besonderheiten gesellschaftlicher Rollenbilder im zeitlichen Wandel analysieren. werten unterschiedliche Lebensläufe und -entwürfe nach verschiedenen Kriterien aus und erkennen sowie bewerten Faktoren für die Veränderung sozialen Verhaltens. analysieren den in der Verfassung garantierten Grundsatz der Gleichheit vor dem Gesetz an Fallbeispielen und nehmen auf dieser Basis differenziert Stellung zur grundsätzlichen Umsetzung dieses Grundrechts in unserer Gesellschaft. erkennen,Verhalten,Verhaltens,Bayern,Gym,9,2023,Sozialkunde,32194,0
32195,dieser Basis differenziert Stellung zur grundsätzlichen Umsetzung dieses Grundrechts in unserer Gesellschaft. erkennen anhand von Beispielen das Spannungsfeld zwischen Recht und Gerechtigkeit in einer demokratischen Gesellschaft. verstehen tolerante und partnerschaftliche Verhaltensweisen als grundlegend für gesamtgesellschaftlichen Zusammenhalt und orientieren auch ihren persönlichen Umgang mit anderen daran. gestalten eine einfache sozialwissenschaftliche Erhebung z. B. zu Rollenbildern im Wandel und nutzen dafür geeignete Medien,Verhalten,Verhaltensweisen,Bayern,Gym,9,2023,Sozialkunde,32195,0
32196,"Hinblick auf Rollenbild, soziale Einbindung und Lebensläufe, z. B. Schulausbildung, Berufsausbildung, Eheschließung Gleichbehandlungsgebot des Grundgesetzes: rechtliche Konsequenzen und aktuelle politische Handlungsfelder, z. B. im Bereich der Generationengerechtigkeit tolerante und partnerschaftliche Verhaltensweisen, z. B. im Umgang mit Mitschülerinnen und Mitschülern Grundlagen von soziologischen Erhebungen, statistische Aussagekraft u. a. Kriterium der Validität, Datenschutz PuG Lernbereich : Politik mitgestalten in der Kommune und im",Verhalten,Verhaltensweisen,Bayern,Gym,9,2023,Sozialkunde,32196,-1
32197,"Fachlehrpläne Gymnasium: Politik und Gesellschaft SWG PuG Lernbereich : Die Jugendphase bewusst erleben und gestalten ca. Std. Kompetenzerwartungen Die Schülerinnen und Schüler ... ermitteln Einstellungen, Verhalten und Zukunftserwartungen Jugendlicher mithilfe aktueller Materialien z. B. Erhebungen oder Untersuchungen über Jugendzeitschriften oder soziale Netzwerke und vergleichen diese mit eigenen Vorstellungen. bestimmen anhand eigener Erfahrungen und den Erfahrungen der",Verhalten,Verhalten,Bayern,Gym,8,2023,Sozialkunde,32197,0
32198,"das Verhältnis Jugendlicher zu den Medien z. B. durch Befragungen in der Klasse und im Freundeskreis oder durch Auswertung einfacher Statistiken und reflektieren ihren Medienkonsum. Inhalte zu den Kompetenzen: Einstellungen, Verhalten und Zukunftserwartungen Jugendlicher, z. B. Traditionen, Werte Jugend als Lebensphase, Identitätssuche und Rolle der Peergroups Jugendkulturen: Formen und Bedeutung z. B. Musik- und Freizeitkultur, digitale Selbstdarstellung, Symbole, Sprache in Vergangenheit",Verhalten,Verhalten,Bayern,Gym,8,2023,Sozialkunde,32198,4
32199,"Mindmap, um ihre eigene Sozialisation zu reflektieren und die hohe Bedeutung dieser Akteure wertzuschätzen. ermitteln grundlegende Normen, Strukturen und Sanktionsmöglichkeiten primärer sozialer Gruppen, diskutieren das Gruppenverhalten und reflektieren das eigene Verhalten in der Gruppe. entwickeln Kriterien für gruppenförderliches oder gruppenschädliches Verhalten, um für das eigene Leben sozialverträgliche Grundhaltungen aufzubauen. analysieren Konflikte nach Entstehung, Interessenslagen, Rechts- und Machtpositionen und leiten Strategien der",Verhalten,Verhalten,Bayern,Gym,8,2023,Sozialkunde,32199,0
32200,"Haltungen sich selbst gegenüber. Die Schülerinnen und Schüler sollen Vertrauen in die eigenen Fähigkeiten und die Wirksamkeit des eigenen Handelns entwickeln. Sie sollen lernen, die eigenen Fähigkeiten realistisch einzuschätzen, ihr Verhalten zu reflektieren und mit Kritik angemessen umzugehen. Ebenso sollen sie lernen, eigene Meinungen zu vertreten und Entscheidungen zu treffen. Motivationale Einstellungen beschreiben die Fähigkeit und Bereitschaft, sich für Dinge einzusetzen",Verhalten,Verhalten,Hamburg,Stadtteilschule,5-11,2024,Sozialkunde,32200,7
32201,"Bedeutung dieser Akteure wertzuschätzen. ermitteln grundlegende Normen, Strukturen und Sanktionsmöglichkeiten primärer sozialer Gruppen, diskutieren das Gruppenverhalten und reflektieren das eigene Verhalten in der Gruppe. entwickeln Kriterien für gruppenförderliches oder gruppenschädliches Verhalten, um für das eigene Leben sozialverträgliche Grundhaltungen aufzubauen. analysieren Konflikte nach Entstehung, Interessenslagen, Rechts- und Machtpositionen und leiten Strategien der Konfliktregelung ab, um Verhaltensmuster gewaltfreier Konfliktregelung abrufen zu können. begreifen",Verhalten,Verhalten,Bayern,Gym,8,2023,Sozialkunde,32201,0
32202,"des Unterrichts im Lernbereich, Schülerinnen und Schüler dabei zu unterstützen, aktuelle politische, gesellschaftliche und wirtschaftliche Geschehnisse zu verstehen, einzuordnen, sich ein Urteil zu ihnen zu bilden und sich dementsprechend zu verhalten. Zukunftsorientierung Der Lernbereich Gesellschaftswissenschaften zielt auf die Partizipationskompetenz der Schülerinnen und Schüler ab. Sie sollen als mündige Bürgerinnen und Bürger den Zielsetzungen der Bildung für nachhaltige Entwicklung folgen und in",Verhalten,Verhalten,Hamburg,Stadtteilschule,5-11,2024,Sozialkunde,32202,0
32203,"Wirkung auf den Einzelnen zu begreifen und das Spannungsfeld zwischen Selbst- und Fremdbestimmung in verschiedenen Lebensbereichen wahrzunehmen. versetzen sich z. B. im Rahmen eines Rollenspiels in unterschiedliche Rollen, um fremdes Verhalten zu verstehen, Rollenkonflikte wahrzunehmen und die Bedeutung von Toleranz und Verständnis im Umgang mit anderen zu begreifen. reflektieren Gruppen- und Teamarbeit sowie deren Arbeitsabläufe und üben dadurch kooperative Verhaltensmuster ein.",Verhalten,Verhalten,Bayern,Gym,8,2023,Sozialkunde,32203,0
32204,"Experimenten der Verhaltensforschung Mechanismen sowie Folgen der Vorurteilsbildung und schärfen so ihre Wahrnehmungsfähigkeit gegenüber Favorisierungs- oder Diskriminierungstendenzen in Gruppen. wenden geeignete Wege zum Abbau von Vorurteilen an, um ihr eigenes Verhalten selbstkritisch zu überprüfen. identifizieren an Fallbeispielen Angriffe auf die Würde des Menschen durch Einzelne oder Gruppen und hinterfragen vor diesem Hintergrund ihren persönlichen Umgang mit Mitmenschen. analysieren anhand von Beispielen",Verhalten,Verhalten,Bayern,Gym,8,2023,Sozialkunde,32204,0
32205,"gesundheitsbezogenen Basiswissens ihren Blick für eine gesunde Lebensweise zu schärfen und Gefährdungen für die Gesundheit auszumachen. entwerfen z. B. in Kontakt zu außerschulischen Beratungseinrichtungen, Krankenkassen, landwirtschaftlichen Verbänden Kriterien für gesundheitsförderndes Verhalten, um die eigene Lebensweise zu überprüfen und ggf. zu ändern. ziehen auf der Basis wesentlicher Erkenntnisse der Ernährungsphysiologie Rückschlüsse für ihr Ernährungsverhalten. analysieren Formen, Ursachen und Folgen von Ernährungsstörungen und",Verhalten,Verhalten,Bayern,Gym,8,2023,Sozialkunde,32205,3
32206,"physischer, psychischer und sozialer Gesundheit, um auf Grundlage eines gesundheitsbezogenen Basiswissens Gefährdungen für die Gesundheit auszumachen. entwerfen z. B. in Kontakt zu außerschulischen Beratungseinrichtungen, Krankenkassen, landwirtschaftlichen Verbänden Kriterien für gesundheitsförderndes Verhalten z. B. in Form einer Informationsbroschüre, um die eigene Lebensweise zu überprüfen und ggf. zu ändern. vergleichen Kennzeichen ernährungsbedingter Krankheiten, schärfen so ihren Blick für den Zusammenhang zwischen Ernährung und",Verhalten,Verhalten,Bayern,Gym,8,2023,Sozialkunde,32206,3
32207,"Verhaltensmuster gewaltfreier Konfliktregelung abrufen zu können. begreifen auf der Basis ihrer Erfahrungen innerhalb verschiedener Sozialisationsinstanzen Fairness, Teamfähigkeit und Toleranz als Grundlage unseres Zusammenlebens. diskutieren und überprüfen Beispiele gemeinschaftsfördernder und beeinträchtigender Verhaltensweisen in Schulklassen. Inhalte zu den Kompetenzen: Bezugspersonen, -gruppen und Sozialisationsinstanzen, u. a. in Familie und Schule primäre soziale Gruppe: Normen, Sanktionen, Strukturen Konfliktsituationen z. B. Anlässe, Beteiligte, Strukturen und Möglichkeiten",Verhalten,Verhaltensweisen,Bayern,Gym,8,2023,Sozialkunde,32207,-1
32208,"Hinsicht können moderne Massenmedien demokratische Partizipation sowohl unterstützen als auch gefährden. Medienkompetenz bedeutet in diesem Zusammenhang, den Wahrheitsgehalt von Informationen zu hinterfragen. Schülerinnen und Schüler müssen darüber hinaus ihr eigenes Verhalten als Konsumenten und Gestalter von Informationen kritisch prüfen. Eines der zentralen Ziele ist dabei, sie für einen verantwortungsvollen Umgang mit Persönlichkeitsrechten im Internet und insbesondere in Sozialen Netzwerken zu sensibilisieren.",Verhalten,Verhalten,Saarland,Gemeinschaftsschule,"9,10",2015,Sozialkunde,32208,0
32209,"ergeben. identifizieren ein aktuelles Handlungsfeld der Globalisierung und erkennen die Notwendigkeit internationaler Kooperation zur Lösung globaler Probleme. erkennen Möglichkeiten eigener Einflussnahme auf ein aktuelles Handlungsfeld der Globalisierung, um das persönliche Verhalten in einer globalisierten Welt zu reflektieren. analysieren und präsentieren an einem Beispiel das Zusammenwirken von staatlichen und zivilgesellschaftlichen Akteuren bei globalen Herausforderungen und bewerten deren Gestaltungsspielräume und grenzen. Inhalte zu",Verhalten,Verhalten,Bayern,Gym,9,2023,Sozialkunde,32209,0
32210,"Wendel Projektideen Besuch einer Gerichtsverhandlung historischer Vergleich: Rassismus früher und heute Schule ohne Rassismus - Schule mit Courage Berufsorientierende Aspekte im Zusammenhang mit den Projektideen: Regeln der Kommunikation und angemessenes Verhalten in verschiedenen Situationen; z. B. Selbstpräsentation Berufe kennen lernen: Berufe im Justizwesen; z.B. Richter/in, Staatsanwalt/Staatsanwältin, Rechtspfleger/in, Amtsanwalt/Amtsanwältin, Gerichtshelfer/in, Bewährungshelfer/in, Gerichtsvollzieher/in, Justizfachwirt/in, Justizwachtmeister/in, Verwaltungswirt/in, Justizvollzugsfachwirt/in, Psychologe/Psychologin, Sozialarbeiter/in, Sozialpädagoge/Sozialpädagogin usw. e eu",Verhalten,Verhalten,Saarland,Gemeinschaftsschule,"9,10",2015,Sozialkunde,32210,0
